ID Allocation Policy is 0(low port first) / 1(Crossing Paths based method): 1
Address method is 0(destination_based) / 1(path_based): 1
 dst_based renewable label = 11
 path_based renewable label = 11
 slot_max = 11


 (east, west, south, north, front, back, out, in, from host0,... east(vch2), south(vch2), west(vch2), north(vch2), front, back, out, in, from host(vch2)0,.. to host(vch2)0,..
 Node 85:   0 0 0 0 0 1 0 0 1 1 0 0 0 0 0 0 0 1 0 0
 Node 86:   0 0 0 0 1 1 0 0 1 1 0 0 0 0 0 0 0 1 0 0
 Node 87:   0 0 0 0 1 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0
 Node 88:   0 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 89:   0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 0
 Node 90:   0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 91:   0 0 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 1 0
 Node 92:   0 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 93:   0 0 0 0 0 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 94:   0 0 0 0 1 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 95:   0 0 0 0 1 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 96:   0 0 0 1 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 97:   0 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 1 0
 Node 98:   0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 99:   0 0 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0 0 1 0
 Node 100:   0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 101:   0 0 0 2 0 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 102:   0 0 0 1 1 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 103:   0 0 0 2 1 0 1 0 1 1 2 0 0 0 0 0 0 0 0 0
 Node 104:   0 0 0 0 1 0 2 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 105:   0 0 0 0 0 0 2 0 0 1 0 0 0 0 0 0 0 0 1 0
 Node 106:   0 0 0 0 0 0 2 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 107:   0 0 0 0 0 1 2 0 0 1 0 0 0 0 0 0 0 0 1 0
 Node 108:   0 0 0 2 0 1 2 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 109:   0 2 0 4 0 1 2 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 110:   2 2 0 3 1 0 2 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 111:   0 0 0 3 1 0 2 0 2 1 1 0 0 0 0 0 0 1 0 1
 Node 112:   0 0 0 0 1 0 2 0 1 1 0 3 0 0 0 0 0 0 0 0
 Node 113:   0 0 0 0 0 0 1 0 1 1 0 2 0 0 0 0 0 0 0 0
 Node 114:   2 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 115:   4 0 0 0 0 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 116:   5 0 1 1 1 0 1 0 1 1 0 0 1 0 0 0 0 0 0 0
 Node 117:   2 1 2 4 3 0 3 0 2 1 0 0 2 0 0 1 0 1 0 1
 Node 118:   1 1 1 4 5 1 2 0 1 1 0 0 0 0 0 2 0 5 2 2
 Node 119:   0 1 2 2 3 0 3 0 2 1 0 0 1 0 0 1 0 1 0 1
 Node 120:   0 0 0 0 1 0 0 0 1 1 0 6 1 0 0 1 0 0 0 0
 Node 121:   0 0 0 0 0 0 0 0 1 1 0 2 1 0 0 1 0 0 0 0
 Node 122:   2 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0
 Node 123:   4 1 0 1 0 0 0 0 1 1 0 0 1 0 0 0 0 0 0 0
