ID Allocation Policy is 0(low port first) / 1(Crossing Paths based method): 1
Address method is 0(destination_based) / 1(path_based): 1
 dst_based renewable label = 19
 path_based renewable label = 19
 slot_max = 19


 (east, west, south, north, front, back, from host0,... east(vch2), south(vch2), west(vch2), north(vch2), front, back, from host(vch2)0,.. to host(vch2)0,..
 Node 223:   0 1 0 1 0 0 1 1 2 0 2 0 0 4 0 0
 Node 224:   2 0 0 1 4 0 0 0 0 2 0 0 0 0 1 1
 Node 225:   1 1 0 2 0 0 1 1 0 1 2 0 0 0 0 0
 Node 226:   1 0 0 6 4 0 0 0 0 1 1 0 0 0 1 1
 Node 227:   0 1 0 1 0 0 1 1 0 0 2 0 0 1 0 0
 Node 228:   1 0 0 6 4 0 0 0 0 0 0 0 0 0 1 1
 Node 229:   1 1 0 1 0 0 1 1 0 0 2 0 0 0 0 0
 Node 230:   2 1 0 6 4 0 0 0 0 0 1 0 0 0 1 1
 Node 231:   2 2 0 2 0 0 1 1 0 0 2 0 0 4 0 0
 Node 232:   2 2 0 1 4 0 0 0 0 0 0 0 0 0 1 1
 Node 233:   1 2 0 2 0 0 1 1 0 0 2 0 0 0 0 0
 Node 234:   1 1 0 6 4 0 0 0 0 0 1 0 0 0 1 1
 Node 235:   0 1 0 1 0 0 1 1 0 0 2 0 0 1 0 0
 Node 236:   0 0 0 6 4 0 0 0 1 0 0 0 0 0 1 1
 Node 237:   0 1 0 2 0 0 1 1 1 0 2 0 0 0 0 0
 Node 238:   0 1 0 6 4 0 0 0 2 0 1 0 0 0 1 1
 Node 239:   0 2 0 1 0 0 1 1 2 0 2 0 0 4 0 0
 Node 240:   12 0 0 1 4 0 9 0 0 2 0 0 0 18 1 10
 Node 241:   10 1 0 2 0 0 1 1 0 1 2 0 0 4 0 0
 Node 242:   1 0 0 9 4 0 0 0 0 1 2 0 0 1 1 1
 Node 243:   0 1 0 1 0 0 1 1 0 0 2 0 0 4 0 0
 Node 244:   1 0 0 9 4 0 0 0 0 0 0 0 0 0 1 1
 Node 245:   1 9 0 1 0 0 1 1 0 0 2 0 0 4 0 0
 Node 246:   2 9 0 9 4 0 0 0 0 0 2 0 0 0 1 1
 Node 247:   2 19 0 2 0 0 19 1 0 0 2 0 0 13 0 18
 Node 248:   12 2 0 1 4 0 9 0 0 0 0 0 0 17 1 10
 Node 249:   10 2 0 2 0 0 1 1 0 0 2 0 0 4 0 0
 Node 250:   1 1 0 9 4 0 0 0 0 0 2 0 0 0 1 1
 Node 251:   0 1 0 1 0 0 1 1 0 0 2 0 0 4 0 0
 Node 252:   0 0 0 9 4 0 0 0 1 0 0 0 0 0 1 1
 Node 253:   0 9 0 2 0 0 1 1 1 0 2 0 0 4 0 0
 Node 254:   0 9 0 9 4 0 0 0 2 0 2 0 0 0 1 1
 Node 255:   0 19 0 1 0 0 19 1 2 0 2 0 0 12 0 18
 Node 256:   2 0 0 0 4 0 0 0 0 2 0 6 0 18 1 1
 Node 257:   1 1 0 0 0 1 1 1 0 1 0 1 0 3 0 0
 Node 258:   1 0 0 0 4 0 0 0 0 1 0 1 0 0 1 1
 Node 259:   0 1 0 0 0 1 1 1 0 0 0 0 0 4 0 0
 Node 260:   1 0 0 0 4 0 0 0 0 0 0 0 0 0 1 1
 Node 261:   1 1 0 0 0 1 1 1 0 0 0 1 0 3 0 0
 Node 262:   2 1 0 0 4 0 0 0 0 0 0 0 0 0 1 1
 Node 263:   2 2 3 0 0 1 1 1 0 0 0 5 0 12 0 0
 Node 264:   2 2 0 0 4 1 0 0 0 0 0 5 0 18 1 1
 Node 265:   1 2 0 0 0 0 1 1 0 0 0 1 0 3 0 0
 Node 266:   1 1 0 0 4 0 0 0 0 0 0 0 0 0 1 1
 Node 267:   0 1 0 0 0 1 1 1 0 0 0 0 0 4 0 0
 Node 268:   0 0 0 0 4 0 0 0 1 0 0 0 0 0 1 1
 Node 269:   0 1 0 0 0 1 1 1 1 0 0 1 0 3 0 0
 Node 270:   0 1 0 0 4 0 0 0 2 0 0 0 0 0 1 1
 Node 271:   0 2 3 0 0 1 1 1 2 0 0 4 0 12 0 0
 Node 272:   0 0 0 0 4 0 0 0 0 2 0 6 0 0 1 1
 Node 273:   0 1 0 0 0 1 1 1 0 1 0 0 0 0 0 0
 Node 274:   0 0 0 0 4 0 0 1 0 1 0 1 0 0 1 0
 Node 275:   0 1 0 0 0 1 1 1 0 0 0 0 0 0 0 0
 Node 276:   1 0 0 0 4 0 1 0 0 0 0 0 0 0 0 1
 Node 277:   1 1 0 0 0 1 1 1 0 0 0 0 0 0 0 0
 Node 278:   2 0 0 0 4 0 1 0 0 0 0 0 0 0 0 1
 Node 279:   2 1 2 0 0 1 1 1 0 0 0 5 0 4 0 0
 Node 280:   0 2 0 0 4 0 0 0 0 0 0 5 0 0 1 1
 Node 281:   0 2 0 0 0 1 1 1 0 0 0 0 0 0 0 0
 Node 282:   0 1 0 0 4 0 0 1 0 0 0 0 0 0 1 0
 Node 283:   0 1 0 0 0 1 1 1 0 0 0 0 0 0 0 0
 Node 284:   0 0 0 0 4 0 1 0 1 0 0 0 0 0 0 1
 Node 285:   0 1 0 0 0 1 1 1 1 0 0 0 0 0 0 0
 Node 286:   0 0 0 0 4 0 1 0 2 0 0 0 0 0 0 1
 Node 287:   0 1 2 0 0 1 1 1 2 0 0 4 0 4 0 0
 Node 288:   0 0 0 0 4 0 0 0 0 1 0 4 0 0 1 1
 Node 289:   0 1 0 0 0 1 1 1 0 0 0 0 0 0 0 0
 Node 290:   0 0 0 0 4 0 0 1 0 0 0 1 0 0 1 0
 Node 291:   0 1 0 0 0 1 1 1 0 0 0 0 0 0 0 0
 Node 292:   1 0 0 0 4 0 1 0 0 0 0 0 0 0 0 1
 Node 293:   1 1 0 0 0 1 1 1 0 0 0 0 0 0 0 0
 Node 294:   2 0 0 0 4 0 1 0 0 0 0 0 0 0 0 1
 Node 295:   2 1 1 0 0 1 1 1 0 0 0 4 0 3 0 0
 Node 296:   0 2 0 0 4 0 0 0 0 0 0 3 0 1 1 1
 Node 297:   0 2 0 0 0 1 1 1 0 0 0 0 0 0 0 0
 Node 298:   0 1 0 0 4 0 0 1 0 0 0 0 0 0 1 0
 Node 299:   0 1 0 0 0 1 1 1 0 0 0 0 0 0 0 0
 Node 300:   0 0 0 0 4 0 1 0 1 0 0 0 0 0 0 1
 Node 301:   0 1 0 0 0 1 1 1 1 0 0 0 0 0 0 0
 Node 302:   0 0 0 0 3 0 1 0 2 0 0 0 0 0 0 1
 Node 303:   0 1 1 0 1 1 1 1 2 0 0 3 0 3 0 0
 Node 304:   0 0 0 0 4 0 0 0 0 2 0 2 0 0 1 1
 Node 305:   0 1 0 0 0 1 1 1 0 1 0 0 0 0 0 0
 Node 306:   0 0 0 0 4 0 0 1 0 1 0 0 0 0 1 0
 Node 307:   0 1 0 0 0 1 1 1 0 0 0 0 0 0 0 0
 Node 308:   1 0 0 0 4 0 1 0 0 0 0 0 0 0 0 1
 Node 309:   1 1 0 0 0 1 1 1 0 0 0 0 0 0 0 0
 Node 310:   2 0 0 0 4 0 1 0 0 0 0 0 0 0 0 1
 Node 311:   2 1 0 0 0 1 1 1 0 0 0 2 0 3 0 0
 Node 312:   0 2 0 0 4 0 0 0 0 0 0 2 0 0 1 1
 Node 313:   0 2 0 0 0 1 1 1 0 0 0 0 0 0 0 0
 Node 314:   0 1 0 0 4 0 0 1 0 0 0 0 0 0 1 0
 Node 315:   0 1 0 0 0 1 1 1 0 0 0 0 0 0 0 0
 Node 316:   0 0 0 0 4 0 1 0 1 0 0 0 0 0 0 1
 Node 317:   0 1 0 0 0 1 1 1 1 0 0 0 0 0 0 0
 Node 318:   0 0 0 0 4 0 1 0 2 0 0 0 0 0 0 1
 Node 319:   0 1 0 0 0 1 1 1 2 0 0 2 0 3 0 0
 Node 320:   0 0 2 0 4 0 0 0 0 2 0 0 0 0 1 1
 Node 321:   0 1 0 0 0 1 1 1 0 1 0 0 0 0 0 0
 Node 322:   0 0 0 0 4 0 0 1 0 1 0 0 0 0 1 0
 Node 323:   0 1 0 0 0 1 1 1 0 0 0 0 0 0 0 0
 Node 324:   1 0 0 0 4 0 1 0 0 0 0 0 0 0 0 1
 Node 325:   1 1 0 0 0 1 1 1 0 0 0 0 0 0 0 0
 Node 326:   2 0 0 0 4 0 1 0 0 0 0 0 0 0 0 1
 Node 327:   2 1 2 0 0 1 1 1 0 0 0 0 0 3 0 0
 Node 328:   0 2 2 0 4 0 0 0 0 0 0 0 0 0 1 1
 Node 329:   0 2 0 0 0 1 1 1 0 0 0 0 0 0 0 0
 Node 330:   0 1 0 0 4 0 0 1 0 0 0 0 0 0 1 0
 Node 331:   0 1 0 0 0 1 1 1 0 0 0 0 0 0 0 0
 Node 332:   0 0 0 0 4 0 1 0 1 0 0 0 0 0 0 1
 Node 333:   0 1 0 0 0 1 1 1 1 0 0 0 0 0 0 0
 Node 334:   0 0 0 0 4 0 1 0 2 0 0 0 0 0 0 1
 Node 335:   0 1 2 0 0 1 1 1 2 0 0 0 0 3 0 0
