ID Allocation Policy is 0(low port first) / 1(Crossing Paths based method): 1
Address method is 0(destination_based) / 1(path_based): 1
 dst_based renewable label = 14
 path_based renewable label = 14
 slot_max = 14


 (east, west, south, north, front, back, from host0,... east(vch2), south(vch2), west(vch2), north(vch2), front, back, from host(vch2)0,.. to host(vch2)0,..
 Node 169:   1 1 0 1 1 0 0 1 0 0 0 0 0 1 1 0
 Node 170:   3 1 0 1 0 0 1 0 0 0 0 0 0 3 1 2
 Node 171:   3 1 0 3 3 0 2 0 0 0 0 0 0 0 0 2
 Node 172:   4 0 0 3 0 0 1 2 0 0 0 0 0 3 1 0
 Node 173:   4 0 0 2 4 0 0 1 0 0 0 0 0 1 1 0
 Node 174:   3 0 0 0 3 0 0 0 0 0 0 0 0 1 1 1
 Node 175:   0 0 0 3 3 0 2 1 2 0 0 0 0 3 0 1
 Node 176:   3 0 3 1 2 0 1 2 0 0 0 0 0 0 1 0
 Node 177:   3 2 2 1 2 0 1 1 0 0 0 0 0 2 0 0
 Node 178:   2 2 4 2 2 0 1 0 0 0 0 0 0 4 1 2
 Node 179:   1 3 1 1 4 0 0 1 0 0 0 0 0 1 1 0
 Node 180:   0 3 2 0 0 0 1 1 0 0 0 0 0 3 0 0
 Node 181:   0 3 0 0 2 0 2 0 0 0 0 0 0 0 0 2
 Node 182:   1 1 1 0 0 0 0 1 0 0 0 0 0 2 2 1
 Node 183:   0 1 2 1 2 0 0 1 0 0 0 0 0 2 1 0
 Node 184:   1 0 4 2 2 0 1 2 0 0 0 0 0 2 1 0
 Node 185:   2 1 0 0 1 0 0 1 0 0 0 0 0 1 1 0
 Node 186:   4 1 0 0 0 0 1 0 0 0 0 0 0 3 1 2
 Node 187:   4 1 1 1 3 0 2 0 0 0 0 0 0 0 0 2
 Node 188:   4 0 1 1 2 0 1 2 0 0 0 0 0 3 1 0
 Node 189:   3 0 0 2 5 0 0 1 0 0 0 0 0 2 1 0
 Node 190:   3 0 0 0 2 0 0 0 0 0 0 0 0 2 1 1
 Node 191:   0 0 2 2 3 0 3 1 2 0 0 0 0 3 0 2
 Node 192:   2 0 3 2 4 0 1 3 0 0 1 0 0 1 2 0
 Node 193:   2 2 0 2 3 0 1 1 0 0 2 0 0 4 0 0
 Node 194:   4 3 2 2 3 0 2 0 0 0 0 0 0 4 1 3
 Node 195:   2 2 2 2 5 0 0 1 0 0 0 0 0 1 1 0
 Node 196:   0 3 4 2 0 0 1 1 0 0 1 0 0 3 0 0
 Node 197:   0 5 0 0 3 0 3 0 0 0 1 0 0 1 0 3
 Node 198:   2 3 0 0 0 0 0 2 0 0 1 0 0 3 3 1
 Node 199:   0 2 2 2 2 0 0 1 0 0 1 0 0 5 1 0
 Node 200:   2 1 5 4 2 0 1 3 0 0 1 0 0 2 2 0
 Node 201:   3 2 0 0 2 0 0 1 0 0 0 0 0 2 1 0
 Node 202:   6 2 0 0 0 0 2 0 0 0 0 0 0 4 1 3
 Node 203:   5 2 2 2 4 0 3 0 0 0 0 0 0 0 0 3
 Node 204:   5 0 3 3 0 0 1 3 0 0 0 0 0 3 2 0
 Node 205:   4 0 2 4 4 0 0 1 0 0 0 0 0 0 1 0
 Node 206:   4 0 1 1 4 0 0 0 0 0 0 0 0 0 1 1
 Node 207:   0 0 5 5 1 0 1 1 1 0 0 0 0 2 0 0
 Node 208:   0 0 1 4 4 0 1 1 0 0 1 0 0 2 0 0
 Node 209:   0 1 0 4 2 0 1 1 0 0 2 0 0 0 0 0
 Node 210:   0 3 1 4 2 0 0 0 0 0 0 0 0 3 1 1
 Node 211:   0 3 1 3 3 0 0 1 0 0 0 0 0 0 1 0
 Node 212:   0 3 2 2 0 0 1 1 0 0 1 0 0 3 0 0
 Node 213:   0 2 0 1 1 0 1 0 0 0 1 0 0 0 0 1
 Node 214:   0 2 0 0 0 0 0 0 0 0 1 0 0 1 1 1
 Node 215:   0 1 1 3 2 0 0 1 0 0 1 0 0 0 1 0
 Node 216:   0 1 3 5 0 0 1 1 0 0 1 0 0 2 0 0
 Node 217:   1 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0
 Node 218:   2 0 0 0 0 0 0 0 0 0 0 0 0 2 1 1
 Node 219:   3 0 1 2 3 0 1 0 0 0 0 0 0 0 0 1
 Node 220:   3 0 2 3 0 0 1 1 0 0 0 0 0 3 0 0
 Node 221:   2 0 2 5 2 0 0 1 0 0 0 0 0 0 1 0
 Node 222:   2 0 1 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 223:   0 0 3 5 1 0 1 1 2 0 0 0 0 0 0 0
 Node 224:   1 0 0 3 2 0 1 1 0 0 1 0 0 1 0 0
 Node 225:   1 2 0 1 0 0 1 1 0 0 2 0 0 1 0 0
 Node 226:   0 3 0 3 0 0 0 0 0 0 0 0 0 3 1 1
 Node 227:   0 4 0 2 3 0 0 1 0 0 0 0 0 0 1 0
 Node 228:   0 4 0 2 0 0 1 1 0 0 1 0 0 2 0 0
 Node 229:   0 3 0 0 1 0 1 0 0 0 1 0 0 0 0 1
 Node 230:   0 2 0 0 0 0 0 0 0 0 1 0 0 1 1 1
 Node 231:   0 1 0 2 2 0 0 1 0 0 1 0 0 0 1 0
 Node 232:   0 1 0 4 0 0 1 1 0 0 1 0 0 2 0 0
 Node 233:   1 0 0 0 0 0 0 1 0 0 0 0 0 0 1 0
 Node 234:   2 0 0 0 0 0 0 0 0 0 0 0 0 2 1 1
 Node 235:   3 0 0 2 3 0 1 0 0 0 0 0 0 0 0 1
 Node 236:   4 0 1 2 0 0 1 1 0 0 0 0 0 2 0 0
 Node 237:   3 0 2 3 3 0 0 1 0 0 0 0 0 1 1 0
 Node 238:   2 0 1 0 1 0 0 0 0 0 0 0 0 1 1 1
 Node 239:   0 0 2 3 1 0 2 1 2 0 0 0 0 1 0 1
 Node 240:   1 0 0 2 3 0 0 1 0 1 1 0 0 4 2 1
 Node 241:   1 3 0 0 1 0 1 1 0 0 2 0 0 2 0 0
 Node 242:   2 2 0 0 2 0 2 1 0 0 0 0 0 4 0 1
 Node 243:   1 4 0 1 3 0 1 1 0 0 0 0 0 1 0 0
 Node 244:   0 3 0 2 1 0 1 1 0 0 1 0 0 5 0 0
 Node 245:   0 2 0 0 2 0 2 1 0 0 1 0 0 1 0 1
 Node 246:   1 0 0 0 2 0 1 2 0 0 1 0 0 2 1 0
 Node 247:   0 0 0 1 5 0 1 1 0 0 1 0 0 5 0 0
 Node 248:   1 0 0 2 3 0 1 2 0 0 1 0 0 6 1 0
 Node 249:   1 1 0 0 1 0 1 1 1 0 0 0 0 1 0 0
 Node 250:   2 1 0 0 1 0 2 1 1 0 0 0 0 3 0 1
 Node 251:   1 1 0 2 4 0 2 1 2 0 0 0 0 1 0 1
 Node 252:   2 0 0 2 1 0 1 2 3 0 0 0 0 4 1 0
 Node 253:   2 0 0 3 4 0 1 1 4 0 0 0 0 1 0 0
 Node 254:   1 0 0 0 4 0 1 1 4 0 0 0 0 1 0 0
 Node 255:   0 0 0 2 7 0 1 1 4 0 1 0 0 5 0 0
 Node 256:   1 0 2 0 2 0 1 1 0 0 0 0 0 0 0 0
 Node 257:   3 2 0 0 2 1 2 1 0 0 0 0 0 1 0 1
 Node 258:   4 2 2 0 2 2 3 3 0 0 0 0 0 3 0 0
 Node 259:   5 2 0 0 3 0 1 1 0 0 0 0 0 1 0 0
