ID Allocation Policy is 0(low port first) / 1(Crossing Paths based method): 1
Address method is 0(destination_based) / 1(path_based): 1
 dst_based renewable label = 8
 path_based renewable label = 8
 slot_max = 8


 (east, west, south, north, front, back, from host0,... east(vch2), south(vch2), west(vch2), north(vch2), front, back, from host(vch2)0,.. to host(vch2)0,..
 Node 77:   1 2 2 1 5 0 0 0 0 0 0 0 0 3 1 3
 Node 78:   1 2 0 0 2 0 1 0 1 0 0 0 0 3 0 0
 Node 79:   0 2 2 2 1 0 1 1 1 0 0 0 0 2 0 0
 Node 80:   2 0 3 1 0 0 0 0 0 2 0 0 0 1 1 1
 Node 81:   2 0 2 2 1 0 0 0 0 2 0 0 0 1 1 0
 Node 82:   3 3 1 1 3 0 1 1 0 1 0 0 0 1 1 2
 Node 83:   2 3 3 1 1 0 1 1 0 0 0 0 0 0 2 1
 Node 84:   2 2 0 4 1 0 0 0 0 0 0 0 0 3 1 1
 Node 85:   2 1 2 2 3 0 1 0 0 0 0 0 0 4 1 1
 Node 86:   2 2 1 1 1 0 1 0 0 0 0 0 0 1 0 0
 Node 87:   2 2 0 1 3 0 0 0 0 0 0 0 0 4 1 0
 Node 88:   1 1 0 1 1 0 0 0 0 0 0 0 0 1 1 0
 Node 89:   2 1 1 3 1 0 2 3 0 0 0 0 0 1 0 0
 Node 90:   3 0 2 1 0 0 0 1 0 0 0 0 0 4 2 1
 Node 91:   1 2 1 4 1 0 1 1 0 0 0 0 0 3 0 0
 Node 92:   1 3 2 3 1 0 1 1 0 0 0 0 0 2 0 1
 Node 93:   2 4 2 2 2 0 2 2 1 0 0 0 0 0 1 1
 Node 94:   2 4 0 1 1 0 1 1 2 0 0 0 0 2 4 4
 Node 95:   0 0 2 3 1 0 0 2 2 0 0 0 0 2 1 1
 Node 96:   2 0 5 1 1 0 1 0 0 2 0 0 0 1 0 0
 Node 97:   1 2 2 2 2 0 1 0 0 2 0 0 0 3 0 0
 Node 98:   2 2 1 2 4 0 0 0 0 1 0 0 0 1 1 0
 Node 99:   2 2 3 0 2 0 1 2 0 1 0 0 0 1 0 1
 Node 100:   1 3 1 5 2 0 2 2 0 0 0 0 0 2 1 0
 Node 101:   2 1 1 1 2 0 1 0 0 0 0 0 0 1 0 0
 Node 102:   2 2 2 1 0 0 1 0 0 0 0 0 0 4 0 0
 Node 103:   2 3 0 3 1 0 1 0 0 0 0 0 0 3 0 0
 Node 104:   1 3 1 0 1 0 1 1 0 0 0 0 0 2 1 0
 Node 105:   1 2 0 2 3 0 1 0 0 0 0 0 0 3 0 0
 Node 106:   0 1 2 0 4 0 0 1 1 0 0 0 0 1 1 0
 Node 107:   1 2 0 1 2 0 0 0 1 0 0 0 0 1 1 0
 Node 108:   1 2 1 2 1 0 1 0 1 0 0 0 0 0 0 1
 Node 109:   0 0 2 2 1 0 1 1 1 0 0 0 0 1 0 1
 Node 110:   0 0 1 2 1 0 0 1 1 0 0 0 0 0 1 0
 Node 111:   0 2 1 3 2 0 0 1 1 0 0 0 0 2 1 0
 Node 112:   1 0 4 1 4 0 0 0 0 3 0 0 0 3 1 0
 Node 113:   2 0 2 2 3 0 1 3 0 2 0 0 0 1 1 1
 Node 114:   2 0 2 2 0 0 0 0 0 2 0 0 0 1 2 1
 Node 115:   2 3 2 1 1 0 1 0 0 0 0 0 0 1 0 1
 Node 116:   0 2 2 4 2 0 2 0 0 0 0 0 0 1 0 3
 Node 117:   0 1 2 0 2 0 1 0 0 0 0 0 0 0 0 0
 Node 118:   1 1 2 3 0 0 1 0 0 0 0 0 0 0 0 2
 Node 119:   1 2 0 2 1 0 0 2 0 0 0 0 0 0 1 0
 Node 120:   3 1 0 0 3 0 1 2 0 0 0 0 0 1 2 1
 Node 121:   2 0 1 2 1 0 1 0 0 0 0 0 0 1 0 1
 Node 122:   1 1 3 2 5 0 1 2 0 0 0 0 0 4 0 0
 Node 123:   1 1 1 2 1 0 0 0 0 0 0 0 0 1 1 1
 Node 124:   0 1 3 2 3 0 1 1 1 0 0 0 0 3 0 1
 Node 125:   0 2 3 1 1 0 1 0 1 0 0 0 0 4 0 0
 Node 126:   1 2 1 0 1 0 0 1 1 0 0 0 0 1 2 0
 Node 127:   0 1 1 4 1 0 1 2 2 0 0 0 0 0 0 1
 Node 128:   2 0 5 1 0 0 0 1 0 1 0 0 0 3 1 0
 Node 129:   1 2 3 2 1 0 2 2 0 1 0 0 0 3 0 0
 Node 130:   4 3 3 0 1 0 2 1 0 0 0 0 0 4 1 2
 Node 131:   4 4 1 0 1 0 1 1 0 0 0 0 0 1 0 2
 Node 132:   1 4 3 5 2 0 1 1 0 0 0 0 0 5 1 1
 Node 133:   1 3 3 0 1 0 2 0 0 0 0 0 0 1 0 1
 Node 134:   1 2 1 2 2 0 1 0 0 0 0 0 0 2 0 1
 Node 135:   2 2 0 3 1 0 0 0 0 0 0 0 0 1 1 1
 Node 136:   2 4 1 1 3 0 1 1 0 0 0 0 0 3 1 0
 Node 137:   2 3 1 1 0 0 1 1 0 0 0 0 0 0 1 0
 Node 138:   3 1 2 3 2 0 0 0 0 0 0 0 0 2 1 0
 Node 139:   3 2 1 2 5 0 1 0 0 0 0 0 0 2 0 0
 Node 140:   2 2 2 4 1 0 1 1 0 0 0 0 0 2 1 1
 Node 141:   1 2 3 3 1 0 1 1 1 0 0 0 0 2 1 1
 Node 142:   0 2 2 0 4 0 1 2 2 0 0 0 0 2 0 2
 Node 143:   0 2 2 2 3 0 0 1 2 0 0 0 0 0 1 1
 Node 144:   1 0 5 1 1 0 1 0 0 2 0 0 0 3 0 0
 Node 145:   1 2 2 1 1 0 2 0 0 1 0 0 0 1 0 2
 Node 146:   1 1 4 0 2 0 0 0 0 1 0 0 0 1 1 0
 Node 147:   3 2 1 0 2 0 3 1 0 0 0 0 0 2 0 1
 Node 148:   2 2 3 3 1 0 0 0 0 0 0 0 0 3 1 2
 Node 149:   2 1 2 0 2 0 1 3 0 0 0 0 0 1 0 1
 Node 150:   2 0 3 2 2 0 2 2 0 0 0 0 0 0 0 0
 Node 151:   3 1 0 1 2 0 0 0 0 0 0 0 0 1 1 1
 Node 152:   4 1 2 3 2 0 1 0 0 0 0 0 0 2 1 3
 Node 153:   4 1 1 1 2 0 2 1 0 0 0 0 0 1 0 1
 Node 154:   1 1 2 4 3 0 0 2 0 0 1 0 0 3 1 0
 Node 155:   2 2 1 2 2 0 2 1 0 0 0 0 0 3 0 2
 Node 156:   1 3 1 3 3 0 1 0 0 0 0 0 0 0 0 0
 Node 157:   2 2 3 2 3 0 0 0 0 0 0 0 0 2 1 0
 Node 158:   0 3 0 2 4 0 1 0 1 0 0 0 0 3 0 0
 Node 159:   0 2 3 2 1 0 1 1 2 0 0 0 0 1 0 0
 Node 160:   2 0 3 1 1 0 1 1 0 2 0 0 0 3 1 1
 Node 161:   2 1 3 1 2 0 1 1 0 1 0 0 0 3 0 0
 Node 162:   2 1 4 0 1 0 0 0 0 1 0 0 0 2 1 1
 Node 163:   1 1 2 1 2 0 0 2 0 1 0 0 0 0 1 0
 Node 164:   1 1 3 3 0 0 1 0 0 0 0 0 0 3 0 0
 Node 165:   1 3 2 0 0 0 1 0 0 0 0 0 0 0 0 2
 Node 166:   2 2 2 1 1 0 1 0 0 0 0 0 0 3 0 0
 Node 167:   2 2 1 1 1 0 1 1 0 0 0 0 0 0 0 1
 Node 168:   1 1 3 3 1 0 0 0 0 0 0 0 0 0 1 0
 Node 169:   1 2 0 1 2 0 1 0 0 0 0 0 0 0 0 1
 Node 170:   3 1 2 2 3 0 0 1 0 0 1 0 0 4 2 1
 Node 171:   2 1 2 2 4 0 1 1 0 0 0 0 0 1 0 2
