ID Allocation Policy is 0(low port first) / 1(Crossing Paths based method): 1
Address method is 0(destination_based) / 1(path_based): 1
 dst_based renewable label = 23
 path_based renewable label = 25
 slot_max = 25


 (east, west, south, north, front, back, from host0,... east(vch2), south(vch2), west(vch2), north(vch2), front, back, from host(vch2)0,.. to host(vch2)0,..
 Node 77:   0 1 1 0 3 0 1 1 2 0 0 0 0 0 0 0
 Node 78:   0 3 1 0 3 0 0 0 3 0 0 0 0 0 1 1
 Node 79:   0 5 2 0 3 0 1 1 3 0 0 0 0 3 0 0
 Node 80:   6 0 3 3 3 0 0 0 0 3 0 0 0 4 1 1
 Node 81:   4 0 2 2 3 0 1 1 0 2 0 0 0 1 0 0
 Node 82:   2 0 2 2 3 0 0 0 0 1 0 0 0 1 1 1
 Node 83:   0 0 3 2 3 0 1 1 0 0 0 0 0 2 0 0
 Node 84:   1 0 0 2 3 0 0 0 0 0 0 0 0 0 1 1
 Node 85:   2 1 2 2 3 0 1 1 0 0 0 0 0 1 0 0
 Node 86:   3 3 2 2 3 0 0 0 0 0 0 0 0 1 1 1
 Node 87:   3 5 6 3 3 0 1 1 0 0 0 0 0 7 0 0
 Node 88:   6 3 3 4 3 0 0 0 0 0 0 0 0 4 1 1
 Node 89:   4 2 2 2 3 0 1 1 0 0 0 0 0 0 0 0
 Node 90:   2 1 2 2 3 0 0 0 0 0 0 0 0 1 1 1
 Node 91:   0 0 3 2 3 0 1 1 0 0 0 0 0 2 0 0
 Node 92:   0 0 0 3 3 0 0 0 1 0 0 0 0 0 1 1
 Node 93:   0 1 2 2 3 0 1 1 2 0 0 0 0 0 0 0
 Node 94:   0 3 2 2 3 0 0 0 3 0 0 0 0 1 1 1
 Node 95:   0 5 6 3 3 0 1 1 3 0 0 0 0 7 0 0
 Node 96:   4 0 6 6 3 0 0 0 0 3 0 0 0 12 1 1
 Node 97:   2 0 3 5 3 0 1 1 0 2 0 0 0 1 0 0
 Node 98:   1 0 3 5 3 0 0 0 0 1 0 0 0 1 1 1
 Node 99:   0 0 3 5 3 0 1 1 0 0 0 0 0 3 0 0
 Node 100:   1 0 0 4 3 0 0 0 0 0 0 0 0 0 1 1
 Node 101:   2 0 3 5 3 0 1 1 0 0 0 0 0 1 0 0
 Node 102:   3 1 3 5 3 0 0 0 0 0 0 0 0 1 1 1
 Node 103:   3 2 9 7 3 0 1 1 0 0 0 0 0 14 0 0
 Node 104:   4 3 6 7 3 0 0 0 0 0 0 0 0 12 1 1
 Node 105:   2 2 3 4 3 0 1 1 0 0 0 0 0 1 0 0
 Node 106:   1 1 3 5 3 0 0 0 0 0 0 0 0 1 1 1
 Node 107:   0 0 3 5 3 0 1 1 0 0 0 0 0 3 0 0
 Node 108:   0 0 0 5 3 0 0 0 1 0 0 0 0 0 1 1
 Node 109:   0 0 3 4 3 0 1 1 2 0 0 0 0 1 0 0
 Node 110:   0 1 3 5 3 0 0 0 3 0 0 0 0 1 1 1
 Node 111:   0 2 9 7 3 0 1 1 3 0 0 0 0 14 0 0
