ID Allocation Policy is 0(low port first) / 1(Crossing Paths based method): 1
Address method is 0(destination_based) / 1(path_based): 1
 dst_based renewable label = 8
 path_based renewable label = 8


 (east, west, south, north, front, back, out, in, from host0,... east(vch2), south(vch2), west(vch2), north(vch2), front, back, out, in, from host(vch2)0,.. to host(vch2)0,..
 Node 65:   0 4 2 0 0 0 2 0 1 1 0 0 0 1 0 1 0 0 0 0
 Node 66:   4 8 2 0 0 0 1 0 0 0 0 0 0 1 0 0 0 0 1 1
 Node 67:   0 0 2 0 0 0 1 0 1 1 0 0 0 1 0 0 0 0 0 0
 Node 68:   0 0 1 0 0 0 0 2 1 1 0 0 0 0 0 0 0 0 0 0
 Node 69:   0 0 1 0 0 0 2 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 70:   0 0 1 0 4 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 71:   0 0 1 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 72:   0 0 0 0 0 0 0 2 1 1 0 0 0 0 0 0 0 0 0 0
 Node 73:   0 0 0 0 0 0 2 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 74:   0 0 0 0 4 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 75:   0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 76:   0 0 0 0 0 0 0 2 1 1 0 0 0 0 0 0 0 0 0 0
 Node 77:   1 0 0 0 0 0 2 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 78:   0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 4 0 0 0 0
 Node 79:   0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 80:   0 0 0 0 0 0 0 2 1 1 0 0 0 0 0 0 0 0 0 0
 Node 81:   0 0 0 0 0 0 2 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 82:   0 0 0 0 0 8 0 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 83:   0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 84:   0 0 0 1 0 0 0 2 1 1 0 0 0 0 0 0 0 0 0 0
 Node 85:   1 0 0 1 0 0 2 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 86:   0 0 1 1 8 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 87:   0 0 0 1 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 88:   0 0 1 2 0 0 0 2 1 1 0 0 0 0 0 0 0 0 0 0
 Node 89:   0 4 1 2 1 0 2 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 90:   4 8 1 2 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 91:   0 0 1 2 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 92:   0 0 0 0 0 0 0 2 1 1 0 0 0 0 0 0 0 0 0 0
 Node 93:   0 0 0 0 0 0 2 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 94:   0 0 0 0 4 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 95:   0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 96:   0 0 0 0 0 0 0 2 1 1 0 0 0 0 0 0 0 0 0 0
 Node 97:   0 0 0 0 0 0 2 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 98:   0 0 0 0 0 4 0 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 99:   0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 100:   0 0 2 1 0 0 0 2 1 1 0 0 0 0 0 0 0 0 0 0
 Node 101:   0 4 2 1 0 1 2 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 102:   4 8 2 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 103:   0 0 2 1 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 104:   0 0 1 0 0 0 0 2 1 1 0 0 0 0 0 0 0 0 0 0
 Node 105:   1 0 1 0 0 0 2 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 106:   0 0 1 1 0 8 0 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 107:   0 0 1 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 108:   0 0 0 0 0 0 0 2 1 1 0 0 0 0 0 0 0 0 0 0
 Node 109:   0 0 0 0 0 0 2 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 110:   0 0 0 0 8 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 111:   0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 112:   0 0 0 0 0 0 0 2 1 1 0 0 0 0 0 0 0 0 0 0
 Node 113:   1 0 0 0 0 0 2 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 114:   0 0 0 0 0 0 0 0 1 1 0 0 0 1 4 0 0 0 0 0
 Node 115:   0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 116:   0 0 0 0 0 0 0 2 1 1 0 0 0 0 0 0 0 0 0 0
 Node 117:   0 0 0 0 0 0 2 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 118:   0 0 0 0 0 4 0 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 119:   0 0 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 120:   0 0 0 1 0 0 0 2 1 1 0 0 0 0 0 0 0 0 0 0
 Node 121:   0 0 0 1 0 0 2 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 122:   0 0 0 1 0 4 0 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 123:   0 0 0 1 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 124:   0 0 0 2 0 0 0 2 1 1 0 0 1 0 0 0 0 0 0 0
 Node 125:   0 4 0 2 0 0 2 0 1 1 0 0 1 0 1 0 0 0 0 0
 Node 126:   4 8 0 2 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 1
 Node 127:   0 0 0 2 0 0 1 0 1 1 0 0 1 0 0 0 0 0 0 0
 Node 128:   0 0 2 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 1
 Node 129:   8 4 2 0 0 0 0 1 1 1 0 0 0 1 0 0 0 0 0 0
 Node 130:   4 0 2 0 0 0 0 2 0 0 0 0 0 1 0 1 0 0 1 1
 Node 131:   0 0 2 0 0 0 2 0 0 0 0 0 0 1 0 0 0 0 1 1
 Node 132:   0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 133:   0 0 1 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 134:   0 0 1 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 1 1
 Node 135:   0 0 1 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 136:   0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 137:   0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 138:   0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 1 1
 Node 139:   0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 140:   0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 141:   0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 4 0 0 1 1
 Node 142:   0 1 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 1 1
 Node 143:   0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 144:   0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 145:   0 0 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 146:   0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 1 1
 Node 147:   0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 148:   0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 149:   0 0 1 1 8 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 150:   0 1 0 1 0 0 0 2 0 0 0 0 0 0 0 0 0 0 1 1
 Node 151:   0 0 0 1 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 152:   0 0 1 2 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 153:   8 4 1 2 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0
 Node 154:   4 0 1 2 1 0 0 2 0 0 0 0 0 0 0 0 0 0 1 1
 Node 155:   0 0 1 2 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 156:   0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 157:   0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 158:   0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 1 1
 Node 159:   0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 160:   0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 161:   0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 162:   0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 1 1
 Node 163:   0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 164:   0 0 2 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 165:   8 4 2 1 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0
 Node 166:   4 0 2 1 0 1 0 2 0 0 0 0 0 0 0 0 0 0 1 1
 Node 167:   0 0 2 1 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 168:   0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 169:   0 0 1 1 0 8 0 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 170:   0 1 1 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 1 1
 Node 171:   0 0 1 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 172:   0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 173:   0 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 174:   0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 1 1
 Node 175:   0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 176:   0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 177:   0 0 0 0 0 0 0 0 0 0 0 0 0 1 4 0 0 0 1 1
 Node 178:   0 1 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 1 1
 Node 179:   0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 180:   0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 181:   0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 182:   0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 1 1
 Node 183:   0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 184:   0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 185:   0 0 0 1 0 4 0 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 186:   0 0 0 1 0 0 0 2 0 0 0 0 0 0 0 0 0 0 1 1
 Node 187:   0 0 0 1 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 188:   0 0 0 2 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 1
 Node 189:   8 4 0 2 0 0 0 1 1 1 0 0 1 0 0 0 0 0 0 0
 Node 190:   4 0 0 2 0 0 0 2 0 0 0 0 1 0 1 0 0 0 1 1
 Node 191:   0 0 0 2 0 0 2 0 0 0 0 0 1 0 0 0 0 0 1 1
 Node 192:   0 0 2 0 0 0 0 0 0 0 0 0 0 1 0 1 1 0 1 1
 Node 193:   0 0 2 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 1
 Node 194:   0 4 2 0 0 0 0 1 0 0 0 0 0 1 0 0 0 0 1 1
 Node 195:   0 8 2 0 0 0 0 0 1 1 4 0 0 1 0 0 1 0 0 0
 Node 196:   0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1
 Node 197:   0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 198:   0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 199:   0 0 1 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 200:   0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1
 Node 201:   0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 202:   0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 203:   0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 204:   0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 1
 Node 205:   0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 206:   0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 207:   0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 4 0 0 1 1
 Node 208:   0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1
 Node 209:   0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 210:   0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 211:   0 0 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 212:   0 0 0 1 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 1
 Node 213:   0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 214:   0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 215:   0 0 1 1 8 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 216:   0 0 1 2 1 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1
 Node 217:   0 0 1 2 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 218:   0 4 1 2 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 219:   0 8 1 2 0 0 0 0 1 1 4 0 0 0 0 0 1 0 0 0
 Node 220:   0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1
 Node 221:   0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 222:   0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 223:   0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 224:   0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1
 Node 225:   0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 226:   0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 227:   0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 228:   0 0 2 1 0 1 0 0 0 0 0 0 0 0 0 0 1 0 1 1
 Node 229:   0 0 2 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 230:   0 4 2 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 231:   0 8 2 1 0 0 0 0 1 1 4 0 0 0 0 0 1 0 0 0
 Node 232:   0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 1
 Node 233:   0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 234:   0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 235:   0 0 1 1 0 8 0 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 236:   0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1
 Node 237:   0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 238:   0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 239:   0 0 0 0 8 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 240:   0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0 1 1
 Node 241:   0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 242:   0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 243:   0 0 0 0 0 0 0 0 0 0 0 0 0 1 4 0 0 0 1 1
 Node 244:   0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1
 Node 245:   0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 246:   0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 247:   0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 248:   0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1 1
 Node 249:   0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 250:   0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 251:   0 0 0 1 0 4 0 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 252:   0 0 0 2 0 0 0 0 0 0 0 0 1 0 1 0 1 0 1 1
 Node 253:   0 0 0 2 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 1
 Node 254:   0 4 0 2 0 0 0 1 0 0 0 0 1 0 0 0 0 0 1 1
 Node 255:   0 8 0 2 0 0 0 0 1 1 4 0 1 0 0 0 1 0 0 0

(Maximum) Crossing Paths: 8
The number of paths on this application : 256 (all-to-all cases: 65280)
The average hops : 5.250000
ID size(without ID modification)8
total_slots: 1088
avg_slots: 0.531250
unused_total_slots: 15296
unused_avg_slots: 7.468750

