ID Allocation Policy is 0(low port first) / 1(Crossing Paths based method): 1
Address method is 0(destination_based) / 1(path_based): 1
 dst_based renewable label = 2
 path_based renewable label = 2


 (east, west, south, north, front, back, out, in, from host0,... east(vch2), south(vch2), west(vch2), north(vch2), front, back, out, in, from host(vch2)0,.. to host(vch2)0,..
 Node 76:   1 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 1 1
 Node 77:   1 0 0 0 0 0 2 0 1 1 0 0 0 0 0 1 0 0 0 0
 Node 78:   1 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 1 1
 Node 79:   0 0 0 0 0 0 2 0 1 1 1 0 0 0 0 1 0 0 0 0
 Node 80:   1 0 0 0 0 0 1 1 0 0 0 0 0 1 0 0 0 0 1 1
 Node 81:   1 0 0 0 1 0 2 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 82:   1 0 0 0 0 0 1 1 0 0 0 0 0 1 0 0 0 0 1 1
 Node 83:   0 0 0 0 1 0 2 0 1 1 1 0 0 0 0 0 0 0 0 0
 Node 84:   1 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 85:   1 0 0 0 1 0 2 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 86:   1 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 87:   0 0 0 0 1 0 2 0 1 1 1 0 0 0 0 0 0 0 0 0
 Node 88:   1 0 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 89:   1 0 0 0 1 0 2 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 90:   1 0 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 91:   0 0 0 0 1 0 2 0 1 1 1 0 0 0 0 0 0 0 0 0
 Node 92:   1 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 1 1
 Node 93:   1 0 0 0 1 0 2 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 94:   1 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 1 1
 Node 95:   0 0 0 0 1 0 2 0 1 1 1 0 0 0 0 0 0 0 0 0
 Node 96:   1 0 0 0 0 0 1 1 0 0 0 0 0 1 0 0 0 0 1 1
 Node 97:   1 0 0 0 0 1 2 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 98:   1 0 0 0 0 0 1 1 0 0 0 0 0 1 0 0 0 0 1 1
 Node 99:   0 0 0 0 0 1 2 0 1 1 1 0 0 0 0 0 0 0 0 0
 Node 100:   1 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 101:   1 0 0 0 0 1 2 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 102:   1 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 103:   0 0 0 0 0 1 2 0 1 1 1 0 0 0 0 0 0 0 0 0
 Node 104:   1 0 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 105:   1 0 0 0 0 1 2 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 106:   1 0 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 107:   0 0 0 0 0 1 2 0 1 1 1 0 0 0 0 0 0 0 0 0
 Node 108:   1 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 1 1
 Node 109:   1 0 0 0 0 1 2 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 110:   1 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 1 1
 Node 111:   0 0 0 0 0 1 2 0 1 1 1 0 0 0 0 0 0 0 0 0
 Node 112:   1 0 0 0 0 0 1 1 0 0 0 0 0 1 0 0 0 0 1 1
 Node 113:   1 0 0 0 0 0 2 0 1 1 0 0 0 0 1 0 0 0 0 0
 Node 114:   1 0 0 0 0 0 1 1 0 0 0 0 0 1 0 0 0 0 1 1
 Node 115:   0 0 0 0 0 0 2 0 1 1 1 0 0 0 1 0 0 0 0 0
 Node 116:   1 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 117:   1 0 0 0 0 0 2 0 1 1 0 0 0 0 1 0 0 0 0 0
 Node 118:   1 0 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 119:   0 0 0 0 0 0 2 0 1 1 1 0 0 0 1 0 0 0 0 0
 Node 120:   1 0 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 121:   1 0 0 0 0 0 2 0 1 1 0 0 0 0 1 0 0 0 0 0
 Node 122:   1 0 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 123:   0 0 0 0 0 0 2 0 1 1 1 0 0 0 1 0 0 0 0 0
 Node 124:   1 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 1 1
 Node 125:   1 0 0 0 0 0 2 0 1 1 0 0 0 0 1 0 0 0 0 0
 Node 126:   1 0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 1 1
 Node 127:   0 0 0 0 0 0 2 0 1 1 1 0 0 0 1 0 0 0 0 0
 Node 128:   0 0 0 0 0 0 0 2 0 0 0 1 0 0 0 1 0 0 1 1
 Node 129:   0 1 0 0 0 0 1 1 1 1 0 0 0 1 0 0 0 0 0 0
 Node 130:   0 1 0 0 0 0 0 2 0 0 0 0 0 0 0 1 0 0 1 1
 Node 131:   0 1 0 0 0 0 1 1 1 1 0 0 0 1 0 0 0 0 0 0
