216.25	686.25
424.326	2260.73
305	1735
902.5	13827.5
305	1735
902.5	13827.5
106.133	220.977
147.644	434.695
162.812	264.688
300.41	841.23
205	335
375	1065
280	460
540	1560
158.828	258.047
239.868	659.604
188.594	584.844
304.18	1151.45
227.5	962.5
568.75	5916.25
227.5	962.5
568.75	5916.25
92.7734	189.805
117.898	293.694
160.938	261.562
300.176	840.527
145	235
375	2625
150	150
420	3120
138.906	224.844
222.671	608.013
