ID Allocation Policy is 0(low port first) / 1(Crossing Paths based method): 1
Address method is 0(destination_based) / 1(path_based): 1
 dst_based renewable label = 48
 path_based renewable label = 48
 slot_max = 48


 (east, west, south, north, front, back, from host0,... east(vch2), south(vch2), west(vch2), north(vch2), front, back, from host(vch2)0,.. to host(vch2)0,..
 Node 77:   0 0 1 2 2 0 1 1 2 0 0 0 0 0 0 0
 Node 78:   0 0 1 2 1 0 1 1 2 0 0 0 0 0 0 0
 Node 79:   0 0 1 2 6 0 1 1 2 0 0 0 0 1 0 0
 Node 80:   0 0 2 2 3 0 1 1 0 0 0 0 0 3 0 0
 Node 81:   0 3 0 0 0 0 1 1 0 0 0 0 0 0 0 0
 Node 82:   0 2 1 0 0 0 1 1 0 0 0 0 0 4 0 0
 Node 83:   0 0 2 1 3 0 1 1 0 0 0 0 0 1 0 0
 Node 84:   0 0 2 1 1 0 1 1 0 0 0 0 0 9 0 0
 Node 85:   0 0 2 1 1 0 1 1 0 0 0 0 0 1 0 0
 Node 86:   0 0 2 1 1 0 1 1 0 0 0 0 0 1 0 0
 Node 87:   0 0 2 1 5 0 1 1 0 0 0 0 0 1 0 0
 Node 88:   0 0 2 1 1 0 1 1 0 0 0 0 0 6 0 0
 Node 89:   0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0
 Node 90:   0 0 2 0 1 0 1 1 1 0 0 0 0 3 0 0
 Node 91:   0 0 1 1 4 0 1 1 3 0 0 0 0 0 0 0
 Node 92:   0 0 2 1 1 0 1 1 3 0 0 0 0 7 0 0
 Node 93:   0 0 2 1 2 0 1 1 3 0 0 0 0 1 0 0
 Node 94:   0 0 2 1 1 0 1 1 3 0 0 0 0 0 0 0
 Node 95:   0 0 2 1 6 0 1 1 3 0 0 0 0 1 0 0
 Node 96:   0 0 2 3 2 0 0 0 0 1 0 0 0 2 1 1
 Node 97:   0 2 0 0 0 0 1 1 0 0 0 0 0 0 0 0
 Node 98:   0 1 1 1 0 0 1 1 0 0 0 0 0 3 0 0
 Node 99:   0 0 2 2 3 0 1 1 0 0 0 0 0 2 0 0
 Node 100:   0 0 2 2 2 0 1 1 0 0 0 0 0 5 0 0
 Node 101:   0 0 2 2 1 0 1 1 0 0 0 0 0 1 0 0
 Node 102:   0 0 2 2 1 0 1 1 0 0 0 0 0 1 0 0
 Node 103:   0 0 2 2 5 0 1 1 0 0 0 0 0 2 0 0
 Node 104:   0 0 2 2 2 0 1 1 0 0 0 0 0 6 0 0
 Node 105:   0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0
 Node 106:   0 0 2 1 1 0 1 1 1 0 0 0 0 2 0 0
 Node 107:   0 0 1 2 4 0 1 1 2 0 0 0 0 1 0 0
 Node 108:   0 0 2 2 2 0 1 1 2 0 0 0 0 4 0 0
 Node 109:   0 0 2 2 2 0 1 1 2 0 0 0 0 1 0 0
 Node 110:   0 0 2 2 1 0 1 1 2 0 0 0 0 0 0 0
 Node 111:   0 0 2 2 6 0 1 1 2 0 0 0 0 3 0 0
 Node 112:   0 0 3 3 4 0 1 1 0 0 0 0 0 4 0 0
 Node 113:   0 4 0 0 0 0 1 1 0 0 0 0 0 0 0 0
 Node 114:   0 3 2 1 0 0 1 1 0 0 0 0 0 3 0 0
 Node 115:   0 1 2 2 3 0 1 1 0 0 0 0 0 1 0 0
 Node 116:   0 0 4 2 1 0 1 1 0 0 0 0 0 5 0 0
 Node 117:   0 0 3 2 1 0 1 1 0 0 0 0 0 1 0 0
 Node 118:   0 0 3 2 1 0 1 1 0 0 0 0 0 1 0 0
 Node 119:   0 0 3 2 5 0 1 1 0 0 0 0 0 1 0 0
 Node 120:   0 0 4 2 1 0 1 1 0 0 0 0 0 6 0 0
 Node 121:   0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0
 Node 122:   0 0 3 1 1 0 1 1 2 0 0 0 0 2 0 0
 Node 123:   0 0 1 2 4 0 1 1 4 0 0 0 0 0 0 0
 Node 124:   0 0 4 2 1 0 1 1 4 0 0 0 0 4 0 0
 Node 125:   0 0 3 2 2 0 1 1 4 0 0 0 0 1 0 0
 Node 126:   0 0 3 2 1 0 1 1 4 0 0 0 0 0 0 0
 Node 127:   0 0 3 3 7 0 1 1 4 0 0 0 0 1 0 0
 Node 128:   0 0 2 4 3 0 1 1 0 0 0 0 0 2 0 0
 Node 129:   0 3 0 0 0 0 1 1 0 0 0 0 0 0 0 0
 Node 130:   0 2 1 3 0 0 1 1 0 0 0 0 0 4 0 0
 Node 131:   0 0 1 3 3 0 1 1 0 0 0 0 0 1 0 0
