ID Allocation Policy is 0(low port first) / 1(Crossing Paths based method): 1
Address method is 0(destination_based) / 1(path_based): 1
 dst_based renewable label = 14
 path_based renewable label = 14


 (east, west, south, north, front, back, from host0,... east(vch2), south(vch2), west(vch2), north(vch2), front, back, from host(vch2)0,.. to host(vch2)0,..
 Node 78:   0 2 0 0 0 0 0 0 2 0 0 0 0 0 1 1
 Node 79:   0 2 2 0 2 0 1 1 3 0 0 0 0 3 0 0
 Node 80:   2 0 3 1 2 0 0 0 0 3 0 0 0 3 1 1
 Node 81:   2 0 0 0 0 0 1 1 0 2 0 0 0 0 0 0
 Node 82:   2 0 3 1 2 0 0 0 0 1 0 0 0 3 1 1
 Node 83:   1 0 3 1 2 0 1 1 0 1 0 0 0 3 0 0
 Node 84:   2 0 0 0 2 0 0 0 0 0 0 0 0 3 1 1
 Node 85:   3 0 3 1 2 0 1 1 0 0 0 0 0 3 0 0
 Node 86:   3 1 3 0 4 0 0 0 0 0 0 0 0 6 1 1
 Node 87:   4 2 4 0 2 0 1 1 0 0 0 0 0 3 0 0
 Node 88:   3 3 1 0 2 0 0 0 0 0 0 0 0 3 1 1
 Node 89:   2 2 3 0 4 0 1 1 0 0 0 0 0 6 0 0
 Node 90:   1 2 3 1 2 0 0 0 0 0 0 0 0 3 1 1
 Node 91:   0 1 4 0 2 0 1 1 0 0 0 0 0 4 0 0
 Node 92:   0 1 3 1 2 0 0 0 1 0 0 0 0 3 1 1
 Node 93:   0 2 3 1 2 0 1 1 1 0 0 0 0 3 0 0
 Node 94:   0 2 0 0 0 0 0 0 2 0 0 0 0 0 1 1
 Node 95:   0 2 3 1 2 0 1 1 3 0 0 0 0 3 0 0
 Node 96:   2 0 3 2 4 0 0 0 0 3 0 0 0 7 1 1
 Node 97:   2 0 0 0 0 0 1 1 0 2 0 0 0 0 0 0
 Node 98:   2 0 3 2 4 0 0 0 0 1 0 0 0 6 1 1
 Node 99:   1 0 3 2 4 0 1 1 0 1 0 0 0 6 0 0
 Node 100:   2 0 0 1 4 0 0 0 0 0 0 0 0 5 1 1
 Node 101:   3 1 3 2 4 0 1 1 0 0 0 0 0 6 0 0
 Node 102:   3 2 3 0 8 0 0 0 0 0 0 0 0 8 1 1
 Node 103:   4 3 3 1 4 0 1 1 0 0 0 0 0 8 0 0
 Node 104:   3 4 0 0 4 0 0 0 0 0 0 0 0 6 1 1
 Node 105:   2 3 3 0 8 0 1 1 0 0 0 0 0 8 0 0
 Node 106:   1 3 3 2 4 0 0 0 0 0 0 0 0 6 1 1
 Node 107:   0 2 3 1 4 0 1 1 0 0 0 0 0 8 0 0
 Node 108:   0 1 3 2 4 0 0 0 1 0 0 0 0 6 1 1
 Node 109:   0 2 3 2 4 0 1 1 1 0 0 0 0 6 0 0
 Node 110:   0 2 0 0 0 0 0 0 2 0 0 0 0 0 1 1
 Node 111:   0 2 3 2 4 0 1 1 3 0 0 0 0 6 0 0
 Node 112:   2 0 4 3 2 0 0 0 0 2 0 0 0 4 1 1
 Node 113:   2 0 0 0 0 0 1 1 0 2 0 0 0 0 0 0
 Node 114:   2 0 3 3 2 0 0 0 0 1 0 0 0 4 1 1
 Node 115:   1 0 4 3 2 0 1 1 0 1 0 0 0 3 0 0
 Node 116:   2 0 1 1 2 0 0 0 0 0 0 0 0 3 1 1
 Node 117:   3 1 4 3 2 0 1 1 0 0 0 0 0 3 0 0
 Node 118:   3 2 4 2 4 0 0 0 0 0 0 0 0 7 1 1
 Node 119:   4 3 4 3 2 0 1 1 0 0 0 0 0 3 0 0
 Node 120:   3 4 1 0 2 0 0 0 0 0 0 0 0 3 1 1
 Node 121:   2 3 4 2 4 0 1 1 0 0 0 0 0 6 0 0
 Node 122:   1 2 3 3 2 0 0 0 0 0 0 0 0 4 1 1
