ID Allocation Policy is 0(low port first) / 1(Crossing Paths based method): 1
Address method is 0(destination_based) / 1(path_based): 1
 dst_based renewable label = 15
 path_based renewable label = 15
 slot_max = 15


 (east, west, south, north, front, back, from host0,... east(vch2), south(vch2), west(vch2), north(vch2), front, back, from host(vch2)0,.. to host(vch2)0,..
 Node 77:   3 0 1 2 0 0 1 1 0 0 0 0 0 0 0 0
 Node 78:   0 0 4 8 0 0 1 1 0 0 0 4 0 4 0 0
 Node 79:   0 4 6 4 0 0 1 1 0 0 0 0 0 0 0 0
 Node 80:   0 0 0 0 0 0 1 1 0 4 0 0 0 0 0 0
 Node 81:   0 0 0 2 0 0 1 1 0 3 0 0 0 0 0 0
 Node 82:   0 0 3 3 2 0 1 1 0 2 0 0 0 0 0 0
 Node 83:   0 0 3 2 0 0 1 1 0 1 0 0 0 0 0 0
 Node 84:   0 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0
 Node 85:   0 0 3 2 0 0 1 1 0 0 0 0 0 0 0 0
 Node 86:   1 0 3 3 1 0 1 1 0 0 0 0 0 0 0 0
 Node 87:   2 0 6 3 0 0 1 1 0 0 0 0 0 0 0 0
 Node 88:   3 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0
 Node 89:   3 0 3 2 0 0 1 1 0 0 0 0 0 0 0 0
 Node 90:   3 0 4 3 0 0 1 1 0 0 0 0 0 4 0 0
 Node 91:   3 0 6 6 0 0 1 1 0 0 0 0 0 0 0 0
 Node 92:   4 0 1 0 0 0 1 1 0 0 0 1 0 0 0 0
 Node 93:   4 0 2 3 0 0 1 1 0 0 0 0 0 0 0 0
 Node 94:   0 0 4 7 1 0 1 1 0 0 0 2 0 4 0 0
 Node 95:   0 4 6 4 0 0 1 1 0 0 0 0 0 0 0 0
 Node 96:   0 0 0 0 0 0 1 1 0 4 0 0 0 0 0 0
 Node 97:   0 0 0 3 0 0 1 1 0 3 0 0 0 0 0 0
 Node 98:   0 0 3 3 7 0 1 1 0 2 0 0 0 0 0 0
 Node 99:   0 0 3 2 0 0 1 1 0 1 0 0 0 0 0 0
 Node 100:   0 0 0 0 1 0 1 1 0 0 0 0 0 1 0 0
 Node 101:   0 0 4 3 0 0 1 1 0 0 0 0 0 1 0 0
 Node 102:   0 0 4 3 5 0 1 1 0 0 0 0 0 1 0 0
 Node 103:   0 0 5 3 0 0 1 1 0 0 0 0 0 1 0 0
 Node 104:   0 0 0 0 0 0 1 1 0 0 0 1 0 2 0 0
 Node 105:   0 0 4 3 0 0 1 1 0 0 0 0 0 2 0 0
 Node 106:   0 0 4 3 4 0 1 1 0 0 0 0 0 2 0 0
 Node 107:   0 0 5 5 0 0 1 1 0 0 0 0 0 2 0 0
 Node 108:   0 0 0 0 0 0 1 1 0 0 0 1 0 3 0 0
 Node 109:   0 0 3 4 0 0 1 1 0 0 0 0 0 3 0 0
 Node 110:   0 0 5 5 4 0 1 1 0 0 0 0 0 3 0 0
 Node 111:   0 5 5 3 0 0 1 1 0 0 0 0 0 3 0 0
 Node 112:   1 0 0 0 0 0 1 1 0 6 0 0 0 4 0 0
 Node 113:   0 0 1 3 0 0 1 1 0 5 0 0 0 4 0 0
 Node 114:   0 0 4 3 13 0 1 1 0 4 0 0 0 4 0 0
 Node 115:   0 0 2 2 0 0 1 1 0 0 0 0 0 4 0 0
 Node 116:   0 0 1 0 0 0 1 1 0 0 0 0 0 5 0 0
 Node 117:   0 0 5 4 0 0 1 1 0 0 0 0 0 5 0 0
 Node 118:   4 0 6 3 14 0 1 1 0 0 0 0 0 7 0 0
 Node 119:   5 0 4 2 0 0 1 1 0 0 0 0 0 5 0 0
 Node 120:   5 0 1 0 0 0 1 1 0 0 0 0 0 5 0 0
 Node 121:   5 0 5 4 0 0 1 1 0 0 0 0 0 5 0 0
 Node 122:   9 0 6 3 15 0 1 1 0 0 0 0 0 7 0 0
 Node 123:   9 0 4 4 0 0 1 1 0 0 0 0 0 5 0 0
 Node 124:   7 0 1 0 2 0 1 1 0 0 0 0 0 4 0 0
 Node 125:   6 1 3 5 3 0 1 1 0 0 0 0 0 5 0 0
 Node 126:   2 2 7 4 15 0 0 0 1 0 0 0 0 4 1 1
 Node 127:   0 4 4 3 3 0 1 1 1 0 0 0 0 2 0 0
 Node 128:   0 0 0 1 3 0 0 0 0 5 0 0 0 0 1 1
 Node 129:   0 0 0 4 3 0 0 0 0 4 0 0 0 1 1 1
 Node 130:   0 0 4 2 2 0 0 0 0 3 0 0 0 0 1 1
 Node 131:   0 0 2 1 2 0 0 0 0 2 0 0 0 0 1 1
 Node 132:   0 0 1 1 2 0 0 0 0 1 0 0 0 0 1 1
 Node 133:   1 0 5 5 2 0 0 0 0 0 0 0 0 1 1 1
 Node 134:   2 0 6 3 1 0 0 0 0 0 0 0 0 0 1 1
 Node 135:   3 0 3 2 0 0 0 0 0 0 0 0 0 0 1 1
 Node 136:   4 0 1 1 1 0 0 0 0 0 0 0 0 0 1 1
 Node 137:   5 0 5 5 1 0 0 0 0 0 0 0 0 1 1 1
 Node 138:   6 0 6 5 1 0 0 0 0 0 0 0 0 0 1 1
 Node 139:   6 0 3 3 0 0 0 0 0 0 0 0 0 0 1 1
 Node 140:   6 0 2 4 1 0 0 0 0 0 0 0 0 0 1 1
 Node 141:   0 0 6 11 0 0 0 0 0 0 0 0 0 5 1 1
 Node 142:   0 6 6 2 0 0 0 0 0 0 0 0 0 0 1 1
 Node 143:   0 5 3 3 0 0 0 0 0 0 0 0 0 0 1 1
 Node 144:   0 0 0 1 0 0 0 0 0 5 0 0 0 0 1 1
 Node 145:   0 0 0 5 2 0 0 0 0 4 0 0 0 0 1 1
 Node 146:   0 0 3 2 0 0 0 0 0 3 0 0 0 0 1 1
 Node 147:   0 0 1 1 0 0 0 0 0 2 0 0 0 0 1 1
 Node 148:   0 0 1 1 0 0 0 0 0 1 0 0 0 0 1 1
 Node 149:   1 0 5 6 1 0 0 0 0 0 0 0 0 0 1 1
 Node 150:   1 0 5 3 0 0 0 0 0 0 0 0 0 0 1 1
