ID Allocation Policy is 0(low port first) / 1(Crossing Paths based method): 1
Address method is 0(destination_based) / 1(path_based): 1
 dst_based renewable label = 33
 path_based renewable label = 33


 (east, west, south, north, from host0,... east(vch2), south(vch2), west(vch2), north(vch2), from host(vch2)0,.. to host(vch2)0,..
 Node 98:   0 30 0 1 1 1 0 0 0 0 0 0
 Node 99:   0 29 0 0 1 1 0 0 0 0 0 0
 Node 100:   0 28 2 1 1 1 0 0 0 14 0 0
 Node 101:   0 27 2 0 1 1 0 0 0 0 0 0
 Node 102:   0 26 0 1 1 1 0 0 0 0 0 0
 Node 103:   0 25 14 0 1 1 0 0 0 1 0 0
 Node 104:   0 24 2 1 1 1 0 0 0 20 0 0
 Node 105:   0 23 3 0 1 1 0 0 0 0 0 0
 Node 106:   0 22 0 1 1 1 0 0 0 1 0 0
 Node 107:   0 21 6 0 1 1 0 0 0 1 0 0
 Node 108:   0 20 1 1 1 1 0 0 0 6 0 0
 Node 109:   0 19 4 0 1 1 0 0 0 1 0 0
 Node 110:   0 18 0 1 1 1 0 0 0 2 0 0
 Node 111:   0 17 18 0 1 1 0 0 0 1 0 0
 Node 112:   0 16 1 1 1 1 0 0 0 20 0 0
 Node 113:   0 15 5 0 1 1 0 0 0 1 0 0
 Node 114:   0 14 0 1 1 1 0 0 0 3 0 0
 Node 115:   0 13 2 0 1 1 0 0 0 0 0 0
 Node 116:   0 12 1 1 1 1 0 0 0 8 0 0
 Node 117:   0 11 6 0 1 1 0 0 0 0 0 0
 Node 118:   0 10 1 1 1 1 0 0 0 4 0 0
 Node 119:   0 9 12 0 1 1 0 0 0 0 0 0
 Node 120:   0 8 1 1 1 1 0 0 0 12 0 0
 Node 121:   0 7 7 0 1 1 0 0 0 1 0 0
 Node 122:   0 6 0 1 1 1 0 0 0 5 0 0
 Node 123:   0 5 6 0 1 1 0 0 0 0 0 0
 Node 124:   0 4 1 1 1 1 0 0 0 2 0 0
 Node 125:   0 3 8 0 1 1 0 0 0 0 0 0
 Node 126:   0 2 0 1 1 1 0 0 0 6 0 0
 Node 127:   0 1 14 0 1 1 0 0 0 0 0 0
 Node 128:   8 0 17 0 1 1 0 0 0 0 0 0
 Node 129:   9 0 7 2 1 1 0 0 0 0 0 0
 Node 130:   9 0 0 2 1 1 0 0 0 7 0 0
 Node 131:   10 0 0 0 1 1 0 0 0 0 0 0
 Node 132:   10 0 2 2 1 1 0 0 0 9 0 0
 Node 133:   11 0 4 0 1 1 0 0 0 0 0 0
 Node 134:   11 0 1 2 1 1 0 0 0 6 0 0
 Node 135:   12 0 9 0 1 1 0 0 0 0 0 0
 Node 136:   12 0 2 2 1 1 0 0 0 15 0 0
 Node 137:   13 0 5 0 1 1 0 0 0 1 0 0
 Node 138:   13 0 0 2 1 1 0 0 0 7 0 0
 Node 139:   14 0 5 0 1 1 0 0 0 0 0 0
 Node 140:   14 0 2 2 1 1 0 0 0 5 0 0
 Node 141:   15 0 4 0 1 1 0 0 0 0 0 0
 Node 142:   15 0 1 2 1 1 0 0 0 4 0 0
 Node 143:   16 0 17 0 1 1 0 0 0 0 0 0
 Node 144:   1 0 27 2 0 0 0 0 0 21 1 1
 Node 145:   1 32 2 0 1 1 0 0 0 0 0 0
 Node 146:   1 31 1 2 1 1 0 0 0 3 0 0
 Node 147:   1 30 2 0 1 1 0 0 0 0 0 0
 Node 148:   1 29 1 2 1 1 0 0 0 10 0 0
 Node 149:   1 28 2 0 1 1 0 0 0 0 0 0
 Node 150:   1 27 0 2 1 1 0 0 0 3 0 0
 Node 151:   1 26 16 0 1 1 0 0 0 1 0 0
 Node 152:   1 25 2 2 1 1 0 0 0 18 0 0
 Node 153:   1 24 1 0 1 1 0 0 0 0 0 0
 Node 154:   1 23 0 2 1 1 0 0 0 1 0 0
 Node 155:   1 22 10 0 1 1 0 0 0 1 0 0
 Node 156:   1 21 1 2 1 1 0 0 0 5 0 0
 Node 157:   1 20 0 0 1 1 0 0 0 0 0 0
 Node 158:   1 19 1 2 1 1 0 0 0 0 0 0
 Node 159:   1 18 26 0 1 1 0 0 0 0 0 0
 Node 160:   1 17 32 0 1 1 0 0 0 0 0 0
 Node 161:   1 16 1 1 1 1 0 0 0 0 0 0
 Node 162:   1 15 0 2 1 1 0 0 0 0 0 0
 Node 163:   1 14 0 0 1 1 0 0 0 0 0 0
 Node 164:   1 13 2 2 1 1 0 0 0 15 0 0
 Node 165:   1 12 2 0 1 1 0 0 0 0 0 0
 Node 166:   1 11 0 2 1 1 0 0 0 0 0 0
 Node 167:   1 10 14 0 1 1 0 0 0 1 0 0
 Node 168:   1 9 2 2 1 1 0 0 0 21 0 0
 Node 169:   1 8 3 0 1 1 0 0 0 0 0 0
 Node 170:   1 7 0 2 1 1 0 0 0 1 0 0
 Node 171:   1 6 6 0 1 1 0 0 0 1 0 0
 Node 172:   1 5 1 2 1 1 0 0 0 7 0 0
 Node 173:   1 4 4 0 1 1 0 0 0 1 0 0
 Node 174:   1 3 0 2 1 1 0 0 0 2 0 0
 Node 175:   0 2 18 0 1 1 0 0 0 1 0 0
 Node 176:   0 1 1 2 1 1 0 0 0 21 0 0
 Node 177:   0 0 5 0 1 1 1 0 0 1 0 0
 Node 178:   0 0 0 2 1 1 1 0 0 4 0 0
 Node 179:   0 0 2 0 1 1 2 0 0 0 0 0
 Node 180:   0 0 2 2 1 1 2 0 0 9 0 0
 Node 181:   0 0 6 0 1 1 3 0 0 0 0 0
 Node 182:   0 0 1 2 1 1 3 0 0 4 0 0
 Node 183:   0 0 12 0 1 1 4 0 0 0 0 0
 Node 184:   0 0 2 2 1 1 4 0 0 13 0 0
 Node 185:   0 0 7 0 1 1 5 0 0 1 0 0
 Node 186:   0 0 0 2 1 1 5 0 0 5 0 0
