ID Allocation Policy is 0(low port first) / 1(Crossing Paths based method): 1
Address method is 0(destination_based) / 1(path_based): 1
 dst_based renewable label = 6
 path_based renewable label = 6


 (east, west, south, north, from host0,... east(vch2), south(vch2), west(vch2), north(vch2), from host(vch2)0,.. to host(vch2)0,..
 Node 98:   0 1 1 0 1 1 0 0 0 0 0 0
 Node 99:   1 1 1 0 1 1 0 0 0 1 0 2
 Node 100:   0 2 1 0 0 1 0 0 0 0 1 2
 Node 101:   0 2 0 0 1 0 0 0 0 0 0 1
 Node 102:   0 1 1 0 1 0 0 0 0 0 0 0
 Node 103:   0 1 1 0 0 0 0 0 0 1 1 0
 Node 104:   0 1 1 1 1 1 0 0 0 0 0 0
 Node 105:   0 1 1 0 0 1 0 0 0 2 1 0
 Node 106:   0 3 0 0 0 0 0 0 0 0 1 0
 Node 107:   0 2 0 0 1 0 0 0 0 0 0 0
 Node 108:   0 1 1 0 1 1 0 0 0 1 0 0
 Node 109:   1 1 0 0 1 0 0 0 0 0 0 1
 Node 110:   0 1 1 1 1 1 0 0 0 0 0 1
 Node 111:   0 1 1 0 0 0 0 0 0 0 1 0
 Node 112:   1 1 0 1 0 0 0 0 0 0 1 0
 Node 113:   0 1 1 0 0 1 0 0 0 0 1 1
 Node 114:   0 1 1 1 0 1 0 0 0 0 1 1
 Node 115:   1 0 0 0 1 0 0 0 0 2 0 1
 Node 116:   1 0 0 0 0 0 0 0 0 0 1 1
 Node 117:   1 0 0 0 1 1 0 0 0 0 0 0
 Node 118:   0 0 0 0 1 1 1 0 0 0 0 2
 Node 119:   0 1 1 0 1 0 1 0 0 0 0 0
 Node 120:   1 0 0 0 0 0 1 0 0 0 1 1
 Node 121:   0 1 0 0 1 1 1 0 0 0 0 1
 Node 122:   0 0 1 0 1 0 1 0 0 0 0 0
 Node 123:   1 0 1 0 1 0 1 0 0 0 0 0
 Node 124:   1 0 0 0 0 0 1 0 0 0 1 1
 Node 125:   0 0 1 1 0 1 1 0 0 0 1 1
 Node 126:   0 0 2 0 1 0 1 0 0 0 0 0
 Node 127:   0 0 0 1 0 0 1 0 0 0 1 0
 Node 128:   0 0 2 0 1 1 0 0 0 0 0 0
 Node 129:   1 0 1 0 0 1 0 0 0 1 1 0
 Node 130:   1 1 0 0 0 0 0 0 0 3 1 1
 Node 131:   1 1 0 0 1 0 0 0 0 1 0 0
 Node 132:   1 0 2 0 1 0 0 0 0 0 0 2
 Node 133:   1 1 0 0 1 2 0 0 0 1 0 0
 Node 134:   1 1 1 0 0 1 0 1 0 0 1 0
 Node 135:   2 0 0 1 1 0 0 1 0 1 0 0
