ID Allocation Policy is 0(low port first) / 1(Crossing Paths based method): 1
Address method is 0(destination_based) / 1(path_based): 1
 dst_based renewable label = 8
 path_based renewable label = 8


 (east, west, south, north, from host0,... east(vch2), south(vch2), west(vch2), north(vch2), from host(vch2)0,.. to host(vch2)0,..
 Node 98:   1 1 7 0 1 0 0 0 0 0 0 1
 Node 99:   2 2 0 6 1 0 0 0 0 0 0 1
 Node 100:   2 2 7 0 1 1 0 0 0 0 0 0
 Node 101:   3 3 0 6 1 1 0 0 0 0 0 0
 Node 102:   3 3 7 0 1 0 0 0 0 0 0 1
 Node 103:   4 4 0 6 1 0 0 0 0 0 0 1
 Node 104:   3 4 7 0 1 1 0 0 0 0 0 0
 Node 105:   3 4 0 6 1 1 0 0 0 0 0 0
 Node 106:   2 3 7 0 1 0 0 0 0 0 0 1
 Node 107:   2 3 0 6 1 0 0 0 0 0 0 1
 Node 108:   1 2 7 0 1 1 0 0 0 0 0 0
 Node 109:   1 2 0 6 1 1 0 0 0 0 0 0
 Node 110:   0 1 7 0 1 0 0 0 0 0 0 1
 Node 111:   0 1 0 6 1 0 0 0 0 0 0 1
 Node 112:   0 0 8 0 1 1 0 0 0 0 0 0
 Node 113:   1 1 0 7 1 1 0 0 0 0 0 0
 Node 114:   1 1 8 0 1 0 0 0 0 0 0 1
 Node 115:   2 2 0 7 1 0 0 0 0 0 0 1
 Node 116:   2 2 8 0 1 1 0 0 0 0 0 0
 Node 117:   3 3 0 7 1 1 0 0 0 0 0 0
 Node 118:   3 3 8 0 1 0 0 0 0 0 0 1
 Node 119:   4 4 0 7 1 0 0 0 0 0 0 1
 Node 120:   3 4 8 0 1 1 0 0 0 0 0 0
 Node 121:   3 4 0 7 1 1 0 0 0 0 0 0
 Node 122:   2 3 8 0 1 0 0 0 0 0 0 1
 Node 123:   2 3 0 7 1 0 0 0 0 0 0 1
 Node 124:   1 2 8 0 1 1 0 0 0 0 0 0
 Node 125:   1 2 0 7 1 1 0 0 0 0 0 0
 Node 126:   0 1 8 0 1 0 0 0 0 0 0 1
 Node 127:   0 1 0 7 1 0 0 0 0 0 0 1
 Node 128:   1 0 7 0 0 1 0 0 0 0 1 0
 Node 129:   1 0 0 8 0 1 0 0 0 0 1 0
 Node 130:   2 1 7 0 0 0 0 0 0 0 1 1
 Node 131:   2 1 0 8 0 0 0 0 0 0 1 1
 Node 132:   3 2 7 0 0 1 0 0 0 0 1 0
 Node 133:   3 2 0 8 0 1 0 0 0 0 1 0
 Node 134:   4 3 7 0 0 0 0 0 0 0 1 1
 Node 135:   4 3 0 8 0 0 0 0 0 0 1 1
 Node 136:   4 4 7 0 0 1 0 0 0 0 1 0
 Node 137:   3 3 0 8 0 1 0 0 0 0 1 0
 Node 138:   3 3 7 0 0 0 0 0 0 0 1 1
 Node 139:   2 2 0 8 0 0 0 0 0 0 1 1
 Node 140:   2 2 7 0 0 1 0 0 0 0 1 0
 Node 141:   1 1 0 8 0 1 0 0 0 0 1 0
 Node 142:   1 1 7 0 0 0 0 0 0 0 1 1
 Node 143:   0 0 0 8 0 0 0 0 0 0 1 1
 Node 144:   1 0 6 0 0 1 0 0 0 0 1 0
 Node 145:   1 0 0 7 0 1 0 0 0 0 1 0
 Node 146:   2 1 6 0 0 0 0 0 0 0 1 1
 Node 147:   2 1 0 7 0 0 0 0 0 0 1 1
 Node 148:   3 2 6 0 0 1 0 0 0 0 1 0
 Node 149:   3 2 0 7 0 1 0 0 0 0 1 0
 Node 150:   4 3 6 0 0 0 0 0 0 0 1 1
 Node 151:   4 3 0 7 0 0 0 0 0 0 1 1
 Node 152:   4 4 6 0 0 1 0 0 0 0 1 0
 Node 153:   3 3 0 7 0 1 0 0 0 0 1 0
 Node 154:   3 3 6 0 0 0 0 0 0 0 1 1
 Node 155:   2 2 0 7 0 0 0 0 0 0 1 1
 Node 156:   2 2 6 0 0 1 0 0 0 0 1 0
 Node 157:   1 1 0 7 0 1 0 0 0 0 1 0
 Node 158:   1 1 6 0 0 0 0 0 0 0 1 1
 Node 159:   0 0 0 7 0 0 0 0 0 0 1 1
 Node 160:   1 0 5 0 0 1 0 0 0 0 1 0
 Node 161:   1 0 0 6 0 1 0 0 0 0 1 0
 Node 162:   2 1 5 0 0 0 0 0 0 0 1 1
 Node 163:   2 1 0 6 0 0 0 0 0 0 1 1
