ID Allocation Policy is 0(low port first) / 1(Crossing Paths based method): 1
Address method is 0(destination_based) / 1(path_based): 1
 dst_based renewable label = 16
 path_based renewable label = 16


 (east, west, south, north, from host0,... east(vch2), south(vch2), west(vch2), north(vch2), from host(vch2)0,.. to host(vch2)0,..
 Node 133:   3 0 4 0 1 1 0 2 0 3 0 0
 Node 134:   3 0 4 0 0 0 0 1 0 3 1 1
 Node 135:   3 0 0 0 1 1 0 1 0 0 0 0
 Node 136:   3 0 8 0 0 0 0 0 0 6 1 1
 Node 137:   4 1 4 0 1 1 0 0 0 3 0 0
 Node 138:   5 2 4 0 0 0 0 0 0 3 1 1
 Node 139:   5 3 8 0 1 1 0 0 0 6 0 0
 Node 140:   6 4 4 0 0 0 0 0 0 3 1 1
 Node 141:   7 5 4 0 1 1 0 0 0 3 0 0
 Node 142:   7 6 8 0 0 0 0 0 0 6 1 1
 Node 143:   8 7 4 0 1 1 0 0 0 3 0 0
 Node 144:   7 8 4 0 0 0 0 0 0 3 1 1
 Node 145:   6 7 8 0 1 1 0 0 0 6 0 0
 Node 146:   5 7 4 0 0 0 0 0 0 3 1 1
 Node 147:   4 6 4 0 1 1 0 0 0 3 0 0
 Node 148:   3 5 8 0 0 0 0 0 0 6 1 1
 Node 149:   2 5 4 0 1 1 0 0 0 3 0 0
 Node 150:   1 4 4 0 0 0 0 0 0 3 1 1
 Node 151:   0 3 8 0 1 1 0 0 0 6 0 0
 Node 152:   0 3 0 0 0 0 1 0 0 0 1 1
 Node 153:   0 3 4 0 1 1 1 0 0 3 0 0
 Node 154:   0 3 4 0 0 0 2 0 0 3 1 1
 Node 155:   0 4 0 0 1 1 3 0 0 0 0 0
 Node 156:   0 4 4 0 0 0 3 0 0 3 1 1
 Node 157:   0 4 4 0 1 1 4 0 0 3 0 0
 Node 158:   0 5 0 0 0 0 5 0 0 0 1 1
 Node 159:   0 5 4 0 1 1 5 0 0 3 0 0
 Node 160:   5 0 3 0 0 0 0 5 0 2 1 1
 Node 161:   5 0 0 0 1 1 0 5 0 0 0 0
 Node 162:   4 0 3 0 0 0 0 4 0 2 1 1
 Node 163:   4 0 3 0 1 1 0 3 0 2 0 0
 Node 164:   4 0 0 0 0 0 0 3 0 0 1 1
 Node 165:   3 0 3 0 1 1 0 2 0 2 0 0
 Node 166:   3 0 3 0 0 0 0 1 0 2 1 1
 Node 167:   3 0 0 0 1 1 0 1 0 0 0 0
 Node 168:   3 0 6 0 0 0 0 0 0 4 1 1
 Node 169:   4 1 3 0 1 1 0 0 0 2 0 0
 Node 170:   5 2 3 0 0 0 0 0 0 2 1 1
 Node 171:   5 3 6 0 1 1 0 0 0 4 0 0
 Node 172:   6 4 3 0 0 0 0 0 0 2 1 1
 Node 173:   7 5 3 0 1 1 0 0 0 2 0 0
 Node 174:   7 6 6 0 0 0 0 0 0 4 1 1
 Node 175:   8 7 3 0 1 1 0 0 0 2 0 0
 Node 176:   7 8 3 0 0 0 0 0 0 2 1 1
 Node 177:   6 7 6 0 1 1 0 0 0 4 0 0
 Node 178:   5 7 3 0 0 0 0 0 0 2 1 1
 Node 179:   4 6 3 0 1 1 0 0 0 2 0 0
 Node 180:   3 5 6 0 0 0 0 0 0 4 1 1
 Node 181:   2 5 3 0 1 1 0 0 0 2 0 0
 Node 182:   1 4 3 0 0 0 0 0 0 2 1 1
 Node 183:   0 3 6 0 1 1 0 0 0 4 0 0
 Node 184:   0 3 0 0 0 0 1 0 0 0 1 1
 Node 185:   0 3 3 0 1 1 1 0 0 2 0 0
 Node 186:   0 3 3 0 0 0 2 0 0 2 1 1
 Node 187:   0 4 0 0 1 1 3 0 0 0 0 0
 Node 188:   0 4 3 0 0 0 3 0 0 2 1 1
 Node 189:   0 4 3 0 1 1 4 0 0 2 0 0
 Node 190:   0 5 0 0 0 0 5 0 0 0 1 1
 Node 191:   0 5 3 0 1 1 5 0 0 2 0 0
 Node 192:   5 0 3 0 0 0 0 5 0 1 1 1
 Node 193:   5 0 0 0 1 1 0 5 0 0 0 0
 Node 194:   4 0 3 0 0 0 0 4 0 1 1 1
 Node 195:   4 0 3 0 1 1 0 3 0 1 0 0
 Node 196:   4 0 0 0 0 0 0 3 0 0 1 1
 Node 197:   3 0 3 0 1 1 0 2 0 1 0 0
 Node 198:   3 0 3 0 0 0 0 1 0 1 1 1
 Node 199:   3 0 0 0 1 1 0 1 0 0 0 0
 Node 200:   3 0 6 0 0 0 0 0 0 2 1 1
 Node 201:   4 1 3 0 1 1 0 0 0 1 0 0
 Node 202:   5 2 3 0 0 0 0 0 0 1 1 1
 Node 203:   5 3 6 0 1 1 0 0 0 2 0 0
 Node 204:   6 4 3 0 0 0 0 0 0 1 1 1
 Node 205:   7 5 3 0 1 1 0 0 0 1 0 0
 Node 206:   7 6 6 0 0 0 0 0 0 2 1 1
 Node 207:   8 7 3 0 1 1 0 0 0 1 0 0
 Node 208:   7 8 3 0 0 0 0 0 0 1 1 1
 Node 209:   6 7 6 0 1 1 0 0 0 2 0 0
 Node 210:   5 7 3 0 0 0 0 0 0 1 1 1
 Node 211:   4 6 3 0 1 1 0 0 0 1 0 0
 Node 212:   3 5 6 0 0 0 0 0 0 2 1 1
 Node 213:   2 5 3 0 1 1 0 0 0 1 0 0
 Node 214:   1 4 3 0 0 0 0 0 0 1 1 1
 Node 215:   0 3 6 0 1 1 0 0 0 2 0 0
 Node 216:   0 3 0 0 0 0 1 0 0 0 1 1
 Node 217:   0 3 3 0 1 1 1 0 0 1 0 0
 Node 218:   0 3 3 0 0 0 2 0 0 1 1 1
 Node 219:   0 4 0 0 1 1 3 0 0 0 0 0
 Node 220:   0 4 3 0 0 0 3 0 0 1 1 1
 Node 221:   0 4 3 0 1 1 4 0 0 1 0 0
 Node 222:   0 5 0 0 0 0 5 0 0 0 1 1
 Node 223:   0 5 3 0 1 1 5 0 0 1 0 0
 Node 224:   5 0 3 0 0 0 0 5 0 1 1 1
 Node 225:   5 0 0 0 1 1 0 5 0 0 0 0
 Node 226:   4 0 3 0 0 0 0 4 0 1 1 1
 Node 227:   4 0 3 0 1 1 0 3 0 1 0 0
 Node 228:   4 0 0 0 0 0 0 3 0 0 1 1
 Node 229:   3 0 3 0 1 1 0 2 0 1 0 0
 Node 230:   3 0 3 0 0 0 0 1 0 1 1 1
 Node 231:   3 0 0 0 1 1 0 1 0 0 0 0
 Node 232:   3 0 6 0 0 0 0 0 0 2 1 1
 Node 233:   4 1 3 0 1 1 0 0 0 1 0 0
 Node 234:   5 2 3 0 0 0 0 0 0 1 1 1
 Node 235:   5 3 6 0 1 1 0 0 0 2 0 0
 Node 236:   6 4 3 0 0 0 0 0 0 1 1 1
 Node 237:   7 5 3 0 1 1 0 0 0 1 0 0
 Node 238:   7 6 6 0 0 0 0 0 0 2 1 1
 Node 239:   8 7 3 0 1 1 0 0 0 1 0 0
 Node 240:   7 8 3 0 0 0 0 0 0 1 1 1
 Node 241:   6 7 6 0 1 1 0 0 0 2 0 0
 Node 242:   5 7 3 0 0 0 0 0 0 1 1 1
 Node 243:   4 6 3 0 1 1 0 0 0 1 0 0
 Node 244:   3 5 6 0 0 0 0 0 0 2 1 1
 Node 245:   2 5 3 0 1 1 0 0 0 1 0 0
 Node 246:   1 4 3 0 0 0 0 0 0 1 1 1
 Node 247:   0 3 6 0 1 1 0 0 0 2 0 0
 Node 248:   0 3 0 0 0 0 1 0 0 0 1 1
 Node 249:   0 3 3 0 1 1 1 0 0 1 0 0
 Node 250:   0 3 3 0 0 0 2 0 0 1 1 1
 Node 251:   0 4 0 0 1 1 3 0 0 0 0 0
 Node 252:   0 4 3 0 0 0 3 0 0 1 1 1
 Node 253:   0 4 3 0 1 1 4 0 0 1 0 0
 Node 254:   0 5 0 0 0 0 5 0 0 0 1 1
 Node 255:   0 5 3 0 1 1 5 0 0 1 0 0
 Node 256:   5 0 3 0 0 0 0 5 0 0 1 1
 Node 257:   5 0 0 0 1 1 0 5 0 0 0 0
 Node 258:   4 0 3 0 0 0 0 4 0 0 1 1
 Node 259:   4 0 3 0 1 1 0 3 0 0 0 0
 Node 260:   4 0 0 0 0 0 0 3 0 0 1 1
 Node 261:   3 0 3 0 1 1 0 2 0 0 0 0
 Node 262:   3 0 3 0 0 0 0 1 0 0 1 1
 Node 263:   3 0 0 0 1 1 0 1 0 0 0 0
 Node 264:   3 0 6 0 0 0 0 0 0 0 1 1
 Node 265:   4 1 3 0 1 1 0 0 0 0 0 0
 Node 266:   5 2 3 0 0 0 0 0 0 0 1 1
 Node 267:   5 3 6 0 1 1 0 0 0 0 0 0
 Node 268:   6 4 3 0 0 0 0 0 0 0 1 1
 Node 269:   7 5 3 0 1 1 0 0 0 0 0 0
 Node 270:   7 6 6 0 0 0 0 0 0 0 1 1
 Node 271:   8 7 3 0 1 1 0 0 0 0 0 0
 Node 272:   7 8 3 0 0 0 0 0 0 0 1 1
 Node 273:   6 7 6 0 1 1 0 0 0 0 0 0
 Node 274:   5 7 3 0 0 0 0 0 0 0 1 1
 Node 275:   4 6 3 0 1 1 0 0 0 0 0 0
 Node 276:   3 5 6 0 0 0 0 0 0 0 1 1
 Node 277:   2 5 3 0 1 1 0 0 0 0 0 0
 Node 278:   1 4 3 0 0 0 0 0 0 0 1 1
 Node 279:   0 3 6 0 1 1 0 0 0 0 0 0
 Node 280:   0 3 0 0 0 0 1 0 0 0 1 1
 Node 281:   0 3 3 0 1 1 1 0 0 0 0 0
 Node 282:   0 3 3 0 0 0 2 0 0 0 1 1
 Node 283:   0 4 0 0 1 1 3 0 0 0 0 0
