ID Allocation Policy is 0(low port first) / 1(Crossing Paths based method): 1
Address method is 0(destination_based) / 1(path_based): 1
 dst_based renewable label = 8
 path_based renewable label = 8


 (east, west, south, north, from host0,... east(vch2), south(vch2), west(vch2), north(vch2), from host(vch2)0,.. to host(vch2)0,..
 Node 149:   2 1 2 7 1 1 0 0 0 0 0 0
 Node 150:   2 1 6 6 0 0 0 0 0 0 1 1
 Node 151:   2 2 2 7 1 1 0 0 0 0 0 0
 Node 152:   2 2 6 3 0 0 0 0 0 0 1 1
 Node 153:   1 2 4 7 1 1 0 0 0 0 0 0
 Node 154:   1 1 6 3 0 0 0 0 0 0 1 1
 Node 155:   0 1 2 7 1 1 0 0 0 0 0 0
 Node 156:   1 0 6 3 0 0 0 0 0 0 1 1
 Node 157:   0 1 2 7 1 1 1 0 0 0 0 0
 Node 158:   1 1 6 0 0 0 1 0 0 0 1 1
 Node 159:   0 1 2 7 1 1 2 0 0 0 0 0
 Node 160:   2 0 5 2 0 0 0 1 0 0 1 1
 Node 161:   1 0 0 6 1 1 0 1 0 0 0 0
 Node 162:   2 0 5 2 0 0 0 0 0 0 1 1
 Node 163:   1 0 1 7 1 1 0 1 0 0 0 0
 Node 164:   2 0 5 2 0 0 0 0 0 0 1 1
 Node 165:   2 1 1 7 1 1 0 0 0 0 0 0
 Node 166:   2 1 5 4 0 0 0 0 0 0 1 1
 Node 167:   2 2 1 7 1 1 0 0 0 0 0 0
 Node 168:   2 2 5 2 0 0 0 0 0 0 1 1
 Node 169:   1 2 2 8 1 1 0 0 0 0 0 0
 Node 170:   1 1 5 2 0 0 0 0 0 0 1 1
 Node 171:   0 1 1 7 1 1 0 0 0 0 0 0
 Node 172:   1 0 5 2 0 0 0 0 0 0 1 1
 Node 173:   0 1 1 7 1 1 1 0 0 0 0 0
 Node 174:   1 1 5 0 0 0 1 0 0 0 1 1
 Node 175:   0 1 1 7 1 1 2 0 0 0 0 0
 Node 176:   2 0 4 1 0 0 0 1 0 0 1 1
 Node 177:   1 0 0 5 1 1 0 1 0 0 0 0
 Node 178:   2 0 4 1 0 0 0 0 0 0 1 1
 Node 179:   1 0 0 6 1 1 0 1 0 0 0 0
 Node 180:   2 0 4 1 0 0 0 0 0 0 1 1
 Node 181:   2 1 0 6 1 1 0 0 0 0 0 0
 Node 182:   2 1 4 2 0 0 0 0 0 0 1 1
 Node 183:   2 2 0 6 1 1 0 0 0 0 0 0
 Node 184:   2 2 4 1 0 0 0 0 0 0 1 1
 Node 185:   1 2 0 7 1 1 0 0 0 0 0 0
 Node 186:   1 1 4 1 0 0 0 0 0 0 1 1
 Node 187:   0 1 0 6 1 1 0 0 0 0 0 0
 Node 188:   1 0 4 1 0 0 0 0 0 0 1 1
 Node 189:   0 1 0 6 1 1 1 0 0 0 0 0
 Node 190:   1 1 4 0 0 0 1 0 0 0 1 1
 Node 191:   0 1 0 6 1 1 2 0 0 0 0 0
 Node 192:   2 0 3 0 0 0 0 1 1 0 1 1
 Node 193:   1 0 0 4 1 1 0 1 0 0 0 0
 Node 194:   2 0 3 0 0 0 0 0 1 0 1 1
 Node 195:   1 0 0 5 1 1 0 1 0 0 0 0
 Node 196:   2 0 3 0 0 0 0 0 1 0 1 1
 Node 197:   2 1 0 5 1 1 0 0 0 0 0 0
 Node 198:   2 1 3 0 0 0 0 0 2 0 1 1
 Node 199:   2 2 0 5 1 1 0 0 0 0 0 0
 Node 200:   2 2 3 0 0 0 0 0 1 0 1 1
 Node 201:   1 2 0 6 1 1 0 0 0 0 0 0
 Node 202:   1 1 3 0 0 0 0 0 1 0 1 1
