ID Allocation Policy is 0(low port first) / 1(Crossing Paths based method): 1
Address method is 0(destination_based) / 1(path_based): 1
 dst_based renewable label = 4
 path_based renewable label = 4


 (east, west, south, north, from host0,... east(vch2), south(vch2), west(vch2), north(vch2), from host(vch2)0,.. to host(vch2)0,..
 Node  0:   0 0 1 0 1 0 0 0 0 0 0 1
 Node  1:   0 1 0 0 1 1 0 0 0 1 0 1
 Node  2:   0 1 0 0 0 0 0 0 0 0 1 1
 Node  3:   0 1 0 0 1 0 0 0 0 0 0 0
 Node  4:   1 0 0 0 0 1 0 0 0 1 1 0
 Node  5:   0 0 2 0 0 1 0 0 0 0 1 0
 Node  6:   1 1 0 0 0 0 0 0 0 0 1 0
 Node  7:   1 1 0 0 1 1 0 0 0 0 0 0
 Node  8:   1 1 0 0 0 1 0 0 0 0 1 1
 Node  9:   0 1 1 0 0 2 0 0 0 0 1 1
 Node 10:   0 1 1 0 1 0 0 0 0 0 0 0
 Node 11:   0 1 0 0 0 0 0 0 0 0 1 0
 Node 12:   0 0 1 0 1 0 0 0 0 0 0 0
 Node 13:   1 0 1 0 1 0 0 0 0 0 0 0
 Node 14:   1 0 0 0 0 0 0 0 0 1 1 1
 Node 15:   0 0 1 0 0 0 0 0 0 1 1 0
 Node 16:   1 0 0 0 0 1 0 0 0 1 1 1
 Node 17:   0 2 1 0 1 1 0 0 0 1 0 0
 Node 18:   0 1 1 0 1 0 0 0 0 0 0 1
 Node 19:   0 2 0 0 1 0 0 0 0 0 0 0
 Node 20:   0 1 1 0 1 0 0 0 0 0 0 0
 Node 21:   0 1 1 0 0 1 0 0 0 0 1 0
 Node 22:   0 2 0 0 0 0 0 0 0 1 1 1
 Node 23:   0 2 0 0 1 0 0 0 0 0 0 0
 Node 24:   1 1 1 0 0 0 0 0 0 1 1 2
 Node 25:   0 2 1 0 1 1 0 0 0 0 0 0
 Node 26:   0 1 0 0 1 0 0 0 0 0 0 0
 Node 27:   0 0 1 0 0 0 0 0 0 0 1 0
 Node 28:   0 0 1 0 1 1 0 0 0 0 0 0
 Node 29:   0 0 1 0 0 0 0 0 0 0 1 0
 Node 30:   1 0 0 0 0 0 0 0 0 0 1 1
 Node 31:   0 1 0 0 1 1 0 0 0 0 0 0
 Node 32:   0 0 1 0 1 2 0 0 0 0 0 0
 Node 33:   0 0 0 1 0 1 0 0 0 1 1 1
 Node 34:   0 1 0 0 0 0 0 0 0 0 1 0
 Node 35:   0 0 1 0 0 0 0 0 0 0 1 0
 Node 36:   0 0 0 1 1 1 0 0 0 1 0 1
 Node 37:   0 1 2 0 1 0 0 0 0 0 0 1
 Node 38:   0 1 1 0 1 0 0 0 0 0 0 0
 Node 39:   0 1 1 0 0 0 0 0 0 0 1 1
 Node 40:   0 1 0 1 1 0 0 0 0 0 0 0
 Node 41:   1 1 0 2 1 1 0 0 0 0 0 1
 Node 42:   1 2 0 0 0 1 0 0 0 0 1 0
 Node 43:   2 1 0 0 1 1 0 0 0 0 0 0
 Node 44:   1 2 0 0 0 2 0 0 0 0 1 1
 Node 45:   2 1 1 0 1 0 0 0 0 0 0 0
 Node 46:   1 1 1 0 1 0 0 0 0 1 0 2
 Node 47:   1 2 0 0 1 0 0 0 0 0 0 3
 Node 48:   1 1 0 0 0 0 0 0 0 1 1 0
 Node 49:   1 1 1 0 1 2 0 0 0 1 0 0
 Node 50:   0 1 0 0 0 1 0 0 0 0 1 1
 Node 51:   1 0 0 0 1 1 0 0 0 0 0 0
 Node 52:   1 1 0 0 0 1 0 0 0 0 1 0
 Node 53:   1 0 1 0 0 0 0 0 0 0 1 1
 Node 54:   1 0 1 0 1 0 0 0 0 1 0 0
 Node 55:   1 1 1 0 0 1 0 0 0 0 1 0
 Node 56:   1 2 1 1 0 1 0 0 0 1 1 1
 Node 57:   1 2 0 0 1 0 0 0 0 0 0 0
 Node 58:   0 1 1 0 1 0 0 0 0 1 0 1
 Node 59:   0 1 0 0 1 0 0 0 0 0 0 1
 Node 60:   0 0 1 1 1 2 0 0 0 0 0 0
 Node 61:   0 0 1 0 0 0 0 0 0 0 1 1
 Node 62:   1 0 0 0 0 1 0 0 0 0 1 1
 Node 63:   0 1 0 0 1 1 0 0 0 0 0 0
 Node 64:   0 0 0 1 1 1 0 0 0 0 0 0
 Node 65:   0 0 0 1 0 1 0 0 0 1 1 1
 Node 66:   1 0 0 0 1 0 0 0 0 0 0 1
 Node 67:   1 1 0 0 1 0 0 0 0 0 0 2
 Node 68:   0 0 0 1 1 0 0 0 0 1 0 1
 Node 69:   0 1 2 0 1 0 0 0 0 0 0 0
 Node 70:   1 0 0 0 0 1 0 0 0 0 1 0
 Node 71:   0 0 1 1 0 0 0 0 0 0 1 1
 Node 72:   1 0 0 0 0 0 0 0 0 0 1 1
 Node 73:   0 1 0 2 1 1 0 0 0 0 0 0
 Node 74:   0 0 1 0 1 0 0 0 0 0 0 0
 Node 75:   1 0 0 0 0 0 0 0 0 0 1 1
 Node 76:   1 0 0 1 1 0 0 0 0 0 0 0
 Node 77:   1 0 1 0 1 1 0 0 0 0 0 1
 Node 78:   0 1 0 0 0 1 0 0 0 1 1 1
 Node 79:   0 1 0 1 0 1 0 0 0 0 1 0
 Node 80:   0 2 0 0 0 0 0 0 0 0 1 0
 Node 81:   0 1 2 0 0 0 0 0 0 1 1 0
 Node 82:   1 1 0 0 0 0 0 0 0 0 1 0
 Node 83:   1 1 0 0 1 2 0 0 0 0 0 0
 Node 84:   0 2 0 0 0 0 0 0 0 0 1 2
 Node 85:   0 2 0 0 1 0 0 0 0 0 0 2
 Node 86:   0 1 1 0 1 1 0 0 0 0 0 1
 Node 87:   0 1 0 0 1 0 0 0 0 0 0 2
 Node 88:   0 0 1 2 1 0 0 0 0 1 0 0
 Node 89:   0 0 1 0 0 1 0 0 0 0 1 0
 Node 90:   0 1 1 0 0 1 0 0 0 1 1 1
 Node 91:   0 1 0 0 1 0 0 0 0 0 0 0
 Node 92:   0 0 0 2 1 1 0 0 0 0 0 2
 Node 93:   0 1 0 0 1 0 0 0 0 0 0 2
 Node 94:   0 0 0 1 1 1 0 0 0 0 0 1
 Node 95:   0 1 0 0 1 0 0 0 0 0 0 0
 Node 96:   1 0 0 0 0 1 0 0 0 0 1 0
 Node 97:   0 0 0 1 0 1 0 0 0 1 1 0
 Node 98:   1 0 1 0 0 0 0 0 0 0 1 0
 Node 99:   0 0 1 0 0 2 0 1 0 0 1 0
 Node 100:   0 1 0 0 0 0 0 1 0 0 1 0
 Node 101:   0 0 1 0 1 0 0 1 0 0 0 1
 Node 102:   0 0 1 0 1 0 0 0 0 0 0 0
 Node 103:   1 0 1 2 1 0 0 0 0 0 0 0
 Node 104:   0 0 1 0 1 0 0 0 0 0 0 1
 Node 105:   1 0 0 2 1 1 0 0 0 0 0 0
 Node 106:   0 1 0 0 0 2 0 0 0 0 1 1
 Node 107:   0 0 0 1 0 0 0 0 0 0 1 0
 Node 108:   0 0 1 0 1 1 0 0 0 0 0 0
 Node 109:   1 0 1 0 1 0 0 0 0 0 0 2
 Node 110:   0 0 1 0 1 0 0 0 0 0 0 1
 Node 111:   1 0 0 0 1 1 0 0 0 0 0 0
 Node 112:   0 1 0 0 0 0 0 0 0 0 1 2
 Node 113:   0 1 1 0 1 1 0 0 0 1 0 1
 Node 114:   0 1 0 0 0 0 0 0 0 0 1 0
 Node 115:   0 0 1 0 0 0 0 0 0 0 1 0
 Node 116:   1 0 0 0 0 0 0 0 0 0 1 0
