ID Allocation Policy is 0(low port first) / 1(Crossing Paths based method): 1
Address method is 0(destination_based) / 1(path_based): 1
 dst_based renewable label = 31
 path_based renewable label = 31


 (east, west, south, north, from host0,... east(vch2), south(vch2), west(vch2), north(vch2), from host(vch2)0,.. to host(vch2)0,..
 Node 98:   0 1 4 3 0 0 0 0 0 0 1 1
 Node 99:   0 1 4 3 1 1 0 0 0 0 0 0
 Node 100:   0 1 4 3 0 0 0 0 0 0 1 1
 Node 101:   0 1 4 3 1 1 0 0 0 0 0 0
 Node 102:   0 1 4 3 0 0 0 0 0 0 1 1
 Node 103:   0 1 4 3 1 1 0 0 0 0 0 0
 Node 104:   0 1 4 3 0 0 0 0 0 0 1 1
 Node 105:   0 1 4 3 1 1 0 0 0 0 0 0
 Node 106:   0 1 4 3 0 0 0 0 0 0 1 1
 Node 107:   0 1 4 3 1 1 0 0 0 0 0 0
 Node 108:   0 1 4 3 0 0 0 0 0 0 1 1
 Node 109:   0 1 4 3 1 1 0 0 0 0 0 0
 Node 110:   0 1 4 3 0 0 0 0 0 0 1 1
 Node 111:   0 1 4 3 1 1 0 0 0 0 0 0
 Node 112:   0 1 4 3 0 0 0 0 0 0 1 1
 Node 113:   0 1 8 3 1 1 0 0 0 0 0 0
 Node 114:   0 2 4 3 0 0 0 0 0 0 1 1
 Node 115:   0 2 4 3 1 1 0 0 0 0 0 0
 Node 116:   0 2 4 3 0 0 0 0 0 0 1 1
 Node 117:   0 2 4 3 1 1 0 0 0 0 0 0
 Node 118:   0 2 4 3 0 0 0 0 0 0 1 1
 Node 119:   0 2 4 3 1 1 0 0 0 0 0 0
 Node 120:   0 2 4 3 0 0 0 0 0 0 1 1
 Node 121:   0 2 4 3 1 1 0 0 0 0 0 0
 Node 122:   0 2 4 3 0 0 0 0 0 0 1 1
 Node 123:   0 2 4 3 1 1 0 0 0 0 0 0
 Node 124:   0 2 4 3 0 0 0 0 0 0 1 1
 Node 125:   0 2 4 3 1 1 0 0 0 0 0 0
 Node 126:   0 2 4 3 0 0 0 0 0 0 1 1
 Node 127:   0 2 0 0 1 1 0 0 0 0 0 0
 Node 128:   0 0 5 4 0 0 0 1 0 0 1 1
 Node 129:   0 1 5 4 1 1 0 0 0 0 0 0
 Node 130:   0 1 5 4 0 0 0 0 0 0 1 1
 Node 131:   0 1 5 4 1 1 0 0 0 0 0 0
 Node 132:   0 1 5 4 0 0 0 0 0 0 1 1
 Node 133:   0 1 5 4 1 1 0 0 0 0 0 0
 Node 134:   0 1 5 4 0 0 0 0 0 0 1 1
 Node 135:   0 1 5 4 1 1 0 0 0 0 0 0
 Node 136:   0 1 5 4 0 0 0 0 0 0 1 1
 Node 137:   0 1 5 4 1 1 0 0 0 0 0 0
 Node 138:   0 1 5 4 0 0 0 0 0 0 1 1
 Node 139:   0 1 5 4 1 1 0 0 0 0 0 0
 Node 140:   0 1 5 4 0 0 0 0 0 0 1 1
 Node 141:   0 1 5 4 1 1 0 0 0 0 0 0
 Node 142:   0 1 5 4 0 0 0 0 0 0 1 1
 Node 143:   0 1 5 4 1 1 0 0 0 0 0 0
 Node 144:   0 1 5 4 0 0 0 0 0 0 1 1
 Node 145:   0 1 10 4 1 1 0 0 0 0 0 0
 Node 146:   0 2 5 4 0 0 0 0 0 0 1 1
 Node 147:   0 2 5 4 1 1 0 0 0 0 0 0
 Node 148:   0 2 5 4 0 0 0 0 0 0 1 1
 Node 149:   0 2 5 4 1 1 0 0 0 0 0 0
 Node 150:   0 2 5 4 0 0 0 0 0 0 1 1
 Node 151:   0 2 5 4 1 1 0 0 0 0 0 0
 Node 152:   0 2 5 4 0 0 0 0 0 0 1 1
 Node 153:   0 2 5 4 1 1 0 0 0 0 0 0
 Node 154:   0 2 5 4 0 0 0 0 0 0 1 1
 Node 155:   0 2 5 4 1 1 0 0 0 0 0 0
 Node 156:   0 2 5 4 0 0 0 0 0 0 1 1
 Node 157:   0 2 5 4 1 1 0 0 0 0 0 0
 Node 158:   0 2 5 4 0 0 0 0 0 0 1 1
 Node 159:   0 2 0 0 1 1 0 0 0 0 0 0
 Node 160:   0 0 6 5 0 0 0 1 0 0 1 1
 Node 161:   0 1 6 5 1 1 0 0 0 0 0 0
 Node 162:   0 1 6 5 0 0 0 0 0 0 1 1
 Node 163:   0 1 6 5 1 1 0 0 0 0 0 0
 Node 164:   0 1 6 5 0 0 0 0 0 0 1 1
 Node 165:   0 1 6 5 1 1 0 0 0 0 0 0
 Node 166:   0 1 6 5 0 0 0 0 0 0 1 1
 Node 167:   0 1 6 5 1 1 0 0 0 0 0 0
 Node 168:   0 1 6 5 0 0 0 0 0 0 1 1
 Node 169:   0 1 6 5 1 1 0 0 0 0 0 0
 Node 170:   0 1 6 5 0 0 0 0 0 0 1 1
 Node 171:   0 1 6 5 1 1 0 0 0 0 0 0
 Node 172:   0 1 6 5 0 0 0 0 0 0 1 1
 Node 173:   0 1 6 5 1 1 0 0 0 0 0 0
 Node 174:   0 1 6 5 0 0 0 0 0 0 1 1
 Node 175:   0 1 6 5 1 1 0 0 0 0 0 0
 Node 176:   0 1 6 5 0 0 0 0 0 0 1 1
 Node 177:   0 1 12 5 1 1 0 0 0 0 0 0
 Node 178:   0 2 6 5 0 0 0 0 0 0 1 1
 Node 179:   0 2 6 5 1 1 0 0 0 0 0 0
 Node 180:   0 2 6 5 0 0 0 0 0 0 1 1
 Node 181:   0 2 6 5 1 1 0 0 0 0 0 0
 Node 182:   0 2 6 5 0 0 0 0 0 0 1 1
 Node 183:   0 2 6 5 1 1 0 0 0 0 0 0
 Node 184:   0 2 6 5 0 0 0 0 0 0 1 1
 Node 185:   0 2 6 5 1 1 0 0 0 0 0 0
 Node 186:   0 2 6 5 0 0 0 0 0 0 1 1
 Node 187:   0 2 6 5 1 1 0 0 0 0 0 0
 Node 188:   0 2 6 5 0 0 0 0 0 0 1 1
 Node 189:   0 2 6 5 1 1 0 0 0 0 0 0
 Node 190:   0 2 6 5 0 0 0 0 0 0 1 1
 Node 191:   0 2 0 0 1 1 0 0 0 0 0 0
 Node 192:   0 0 7 6 0 0 0 1 0 0 1 1
 Node 193:   0 1 7 6 1 1 0 0 0 0 0 0
 Node 194:   0 1 7 6 0 0 0 0 0 0 1 1
 Node 195:   0 1 7 6 1 1 0 0 0 0 0 0
 Node 196:   0 1 7 6 0 0 0 0 0 0 1 1
 Node 197:   0 1 7 6 1 1 0 0 0 0 0 0
 Node 198:   0 1 7 6 0 0 0 0 0 0 1 1
 Node 199:   0 1 7 6 1 1 0 0 0 0 0 0
 Node 200:   0 1 7 6 0 0 0 0 0 0 1 1
 Node 201:   0 1 7 6 1 1 0 0 0 0 0 0
 Node 202:   0 1 7 6 0 0 0 0 0 0 1 1
 Node 203:   0 1 7 6 1 1 0 0 0 0 0 0
 Node 204:   0 1 7 6 0 0 0 0 0 0 1 1
 Node 205:   0 1 7 6 1 1 0 0 0 0 0 0
 Node 206:   0 1 7 6 0 0 0 0 0 0 1 1
 Node 207:   0 1 7 6 1 1 0 0 0 0 0 0
 Node 208:   0 1 7 6 0 0 0 0 0 0 1 1
 Node 209:   0 1 14 6 1 1 0 0 0 0 0 0
 Node 210:   0 2 7 6 0 0 0 0 0 0 1 1
 Node 211:   0 2 7 6 1 1 0 0 0 0 0 0
 Node 212:   0 2 7 6 0 0 0 0 0 0 1 1
 Node 213:   0 2 7 6 1 1 0 0 0 0 0 0
 Node 214:   0 2 7 6 0 0 0 0 0 0 1 1
 Node 215:   0 2 7 6 1 1 0 0 0 0 0 0
 Node 216:   0 2 7 6 0 0 0 0 0 0 1 1
 Node 217:   0 2 7 6 1 1 0 0 0 0 0 0
 Node 218:   0 2 7 6 0 0 0 0 0 0 1 1
 Node 219:   0 2 7 6 1 1 0 0 0 0 0 0
 Node 220:   0 2 7 6 0 0 0 0 0 0 1 1
 Node 221:   0 2 7 6 1 1 0 0 0 0 0 0
 Node 222:   0 2 7 6 0 0 0 0 0 0 1 1
 Node 223:   0 2 0 0 1 1 0 0 0 0 0 0
 Node 224:   0 0 8 7 0 0 0 1 0 0 1 1
 Node 225:   0 1 8 7 1 1 0 0 0 0 0 0
 Node 226:   0 1 8 7 0 0 0 0 0 0 1 1
 Node 227:   0 1 8 7 1 1 0 0 0 0 0 0
 Node 228:   0 1 8 7 0 0 0 0 0 0 1 1
 Node 229:   0 1 8 7 1 1 0 0 0 0 0 0
 Node 230:   0 1 8 7 0 0 0 0 0 0 1 1
 Node 231:   0 1 8 7 1 1 0 0 0 0 0 0
 Node 232:   0 1 8 7 0 0 0 0 0 0 1 1
 Node 233:   0 1 8 7 1 1 0 0 0 0 0 0
 Node 234:   0 1 8 7 0 0 0 0 0 0 1 1
 Node 235:   0 1 8 7 1 1 0 0 0 0 0 0
 Node 236:   0 1 8 7 0 0 0 0 0 0 1 1
 Node 237:   0 1 8 7 1 1 0 0 0 0 0 0
 Node 238:   0 1 8 7 0 0 0 0 0 0 1 1
 Node 239:   0 1 8 7 1 1 0 0 0 0 0 0
 Node 240:   0 1 8 7 0 0 0 0 0 0 1 1
 Node 241:   0 1 16 7 1 1 0 0 0 0 0 0
 Node 242:   0 2 8 7 0 0 0 0 0 0 1 1
 Node 243:   0 2 8 7 1 1 0 0 0 0 0 0
 Node 244:   0 2 8 7 0 0 0 0 0 0 1 1
 Node 245:   0 2 8 7 1 1 0 0 0 0 0 0
 Node 246:   0 2 8 7 0 0 0 0 0 0 1 1
 Node 247:   0 2 8 7 1 1 0 0 0 0 0 0
 Node 248:   0 2 8 7 0 0 0 0 0 0 1 1
 Node 249:   0 2 8 7 1 1 0 0 0 0 0 0
 Node 250:   0 2 8 7 0 0 0 0 0 0 1 1
 Node 251:   0 2 8 7 1 1 0 0 0 0 0 0
 Node 252:   0 2 8 7 0 0 0 0 0 0 1 1
 Node 253:   0 2 8 7 1 1 0 0 0 0 0 0
 Node 254:   0 2 8 7 0 0 0 0 0 0 1 1
 Node 255:   0 2 0 0 1 1 0 0 0 0 0 0
 Node 256:   0 0 9 8 0 0 0 1 0 0 1 1
 Node 257:   0 1 9 8 1 1 0 0 0 0 0 0
 Node 258:   0 1 9 8 0 0 0 0 0 0 1 1
 Node 259:   0 1 9 8 1 1 0 0 0 0 0 0
 Node 260:   0 1 9 8 0 0 0 0 0 0 1 1
 Node 261:   0 1 9 8 1 1 0 0 0 0 0 0
 Node 262:   0 1 9 8 0 0 0 0 0 0 1 1
 Node 263:   0 1 9 8 1 1 0 0 0 0 0 0
 Node 264:   0 1 9 8 0 0 0 0 0 0 1 1
 Node 265:   0 1 9 8 1 1 0 0 0 0 0 0
 Node 266:   0 1 9 8 0 0 0 0 0 0 1 1
 Node 267:   0 1 9 8 1 1 0 0 0 0 0 0
 Node 268:   0 1 9 8 0 0 0 0 0 0 1 1
 Node 269:   0 1 9 8 1 1 0 0 0 0 0 0
 Node 270:   0 1 9 8 0 0 0 0 0 0 1 1
 Node 271:   0 1 9 8 1 1 0 0 0 0 0 0
 Node 272:   0 1 9 8 0 0 0 0 0 0 1 1
 Node 273:   0 1 18 8 1 1 0 0 0 0 0 0
 Node 274:   0 2 9 8 0 0 0 0 0 0 1 1
 Node 275:   0 2 9 8 1 1 0 0 0 0 0 0
 Node 276:   0 2 9 8 0 0 0 0 0 0 1 1
 Node 277:   0 2 9 8 1 1 0 0 0 0 0 0
 Node 278:   0 2 9 8 0 0 0 0 0 0 1 1
 Node 279:   0 2 9 8 1 1 0 0 0 0 0 0
 Node 280:   0 2 9 8 0 0 0 0 0 0 1 1
 Node 281:   0 2 9 8 1 1 0 0 0 0 0 0
 Node 282:   0 2 9 8 0 0 0 0 0 0 1 1
 Node 283:   0 2 9 8 1 1 0 0 0 0 0 0
 Node 284:   0 2 9 8 0 0 0 0 0 0 1 1
 Node 285:   0 2 9 8 1 1 0 0 0 0 0 0
 Node 286:   0 2 9 8 0 0 0 0 0 0 1 1
 Node 287:   0 2 0 0 1 1 0 0 0 0 0 0
 Node 288:   0 0 10 9 0 0 0 1 0 0 1 1
 Node 289:   0 1 10 9 1 1 0 0 0 0 0 0
 Node 290:   0 1 10 9 0 0 0 0 0 0 1 1
 Node 291:   0 1 10 9 1 1 0 0 0 0 0 0
 Node 292:   0 1 10 9 0 0 0 0 0 0 1 1
 Node 293:   0 1 10 9 1 1 0 0 0 0 0 0
 Node 294:   0 1 10 9 0 0 0 0 0 0 1 1
 Node 295:   0 1 10 9 1 1 0 0 0 0 0 0
 Node 296:   0 1 10 9 0 0 0 0 0 0 1 1
 Node 297:   0 1 10 9 1 1 0 0 0 0 0 0
 Node 298:   0 1 10 9 0 0 0 0 0 0 1 1
 Node 299:   0 1 10 9 1 1 0 0 0 0 0 0
 Node 300:   0 1 10 9 0 0 0 0 0 0 1 1
 Node 301:   0 1 10 9 1 1 0 0 0 0 0 0
 Node 302:   0 1 10 9 0 0 0 0 0 0 1 1
 Node 303:   0 1 10 9 1 1 0 0 0 0 0 0
 Node 304:   0 1 10 9 0 0 0 0 0 0 1 1
 Node 305:   0 1 20 9 1 1 0 0 0 0 0 0
 Node 306:   0 2 10 9 0 0 0 0 0 0 1 1
 Node 307:   0 2 10 9 1 1 0 0 0 0 0 0
