ID Allocation Policy is 0(low port first) / 1(Crossing Paths based method): 1
Address method is 0(destination_based) / 1(path_based): 1
 dst_based renewable label = 8
 path_based renewable label = 8


 (east, west, south, north, from host0,... east(vch2), south(vch2), west(vch2), north(vch2), from host(vch2)0,.. to host(vch2)0,..
 Node 88:   3 4 3 1 0 0 0 0 0 0 1 1
 Node 89:   2 3 6 2 1 1 0 0 0 0 0 0
 Node 90:   1 3 3 1 0 0 0 0 0 0 1 1
 Node 91:   0 2 3 1 1 1 0 0 0 0 0 0
 Node 92:   0 1 3 1 0 0 1 0 0 0 1 1
 Node 93:   0 2 3 1 1 1 1 0 0 0 0 0
 Node 94:   0 2 0 0 0 0 2 0 0 0 1 1
 Node 95:   0 2 3 1 1 1 3 0 0 0 0 0
 Node 96:   2 0 3 2 0 0 0 3 0 0 1 1
 Node 97:   2 0 0 0 1 1 0 2 0 0 0 0
 Node 98:   2 0 3 2 0 0 0 1 0 0 1 1
 Node 99:   1 0 3 2 1 1 0 1 0 0 0 0
 Node 100:   2 0 3 2 0 0 0 0 0 0 1 1
 Node 101:   3 1 3 2 1 1 0 0 0 0 0 0
 Node 102:   3 2 6 4 0 0 0 0 0 0 1 1
 Node 103:   4 3 3 2 1 1 0 0 0 0 0 0
 Node 104:   3 4 3 2 0 0 0 0 0 0 1 1
 Node 105:   2 3 6 4 1 1 0 0 0 0 0 0
 Node 106:   1 3 3 2 0 0 0 0 0 0 1 1
 Node 107:   0 2 3 2 1 1 0 0 0 0 0 0
 Node 108:   0 1 3 2 0 0 1 0 0 0 1 1
 Node 109:   0 2 3 2 1 1 1 0 0 0 0 0
 Node 110:   0 2 0 0 0 0 2 0 0 0 1 1
 Node 111:   0 2 3 2 1 1 3 0 0 0 0 0
 Node 112:   2 0 4 3 0 0 0 3 0 0 1 1
 Node 113:   2 0 0 0 1 1 0 2 0 0 0 0
 Node 114:   2 0 4 3 0 0 0 1 0 0 1 1
 Node 115:   1 0 4 3 1 1 0 1 0 0 0 0
 Node 116:   2 0 4 3 0 0 0 0 0 0 1 1
 Node 117:   3 1 4 3 1 1 0 0 0 0 0 0
 Node 118:   3 2 8 6 0 0 0 0 0 0 1 1
 Node 119:   4 3 4 3 1 1 0 0 0 0 0 0
 Node 120:   3 4 4 3 0 0 0 0 0 0 1 1
 Node 121:   2 3 8 6 1 1 0 0 0 0 0 0
 Node 122:   1 3 4 3 0 0 0 0 0 0 1 1
 Node 123:   0 2 4 3 1 1 0 0 0 0 0 0
 Node 124:   0 1 4 3 0 0 1 0 0 0 1 1
 Node 125:   0 2 4 3 1 1 1 0 0 0 0 0
 Node 126:   0 2 0 0 0 0 2 0 0 0 1 1
 Node 127:   0 2 4 3 1 1 3 0 0 0 0 0
 Node 128:   2 0 3 4 0 0 0 3 0 0 1 1
 Node 129:   2 0 0 0 1 1 0 2 0 0 0 0
 Node 130:   2 0 3 4 0 0 0 1 0 0 1 1
 Node 131:   1 0 3 4 1 1 0 1 0 0 0 0
 Node 132:   2 0 3 4 0 0 0 0 0 0 1 1
 Node 133:   3 1 3 4 1 1 0 0 0 0 0 0
 Node 134:   3 2 6 8 0 0 0 0 0 0 1 1
 Node 135:   4 3 3 4 1 1 0 0 0 0 0 0
 Node 136:   3 4 3 4 0 0 0 0 0 0 1 1
 Node 137:   2 3 6 8 1 1 0 0 0 0 0 0
 Node 138:   1 3 3 4 0 0 0 0 0 0 1 1
 Node 139:   0 2 3 4 1 1 0 0 0 0 0 0
 Node 140:   0 1 3 4 0 0 1 0 0 0 1 1
 Node 141:   0 2 3 4 1 1 1 0 0 0 0 0
 Node 142:   0 2 0 0 0 0 2 0 0 0 1 1
 Node 143:   0 2 3 4 1 1 3 0 0 0 0 0
 Node 144:   2 0 2 3 0 0 0 3 0 0 1 1
 Node 145:   2 0 0 0 1 1 0 2 0 0 0 0
 Node 146:   2 0 2 3 0 0 0 1 0 0 1 1
 Node 147:   1 0 2 3 1 1 0 1 0 0 0 0
 Node 148:   2 0 2 3 0 0 0 0 0 0 1 1
 Node 149:   3 1 2 3 1 1 0 0 0 0 0 0
 Node 150:   3 2 4 6 0 0 0 0 0 0 1 1
 Node 151:   4 3 2 3 1 1 0 0 0 0 0 0
 Node 152:   3 4 2 3 0 0 0 0 0 0 1 1
 Node 153:   2 3 4 6 1 1 0 0 0 0 0 0
 Node 154:   1 3 2 3 0 0 0 0 0 0 1 1
 Node 155:   0 2 2 3 1 1 0 0 0 0 0 0
 Node 156:   0 1 2 3 0 0 1 0 0 0 1 1
 Node 157:   0 2 2 3 1 1 1 0 0 0 0 0
 Node 158:   0 2 0 0 0 0 2 0 0 0 1 1
 Node 159:   0 2 2 3 1 1 3 0 0 0 0 0
 Node 160:   2 0 1 3 0 0 0 3 0 0 1 1
 Node 161:   2 0 0 0 1 1 0 2 0 0 0 0
 Node 162:   2 0 1 3 0 0 0 1 0 0 1 1
 Node 163:   1 0 1 3 1 1 0 1 0 0 0 0
 Node 164:   2 0 1 3 0 0 0 0 0 0 1 1
 Node 165:   3 1 1 3 1 1 0 0 0 0 0 0
 Node 166:   3 2 2 6 0 0 0 0 0 0 1 1
 Node 167:   4 3 1 3 1 1 0 0 0 0 0 0
 Node 168:   3 4 1 3 0 0 0 0 0 0 1 1
 Node 169:   2 3 2 6 1 1 0 0 0 0 0 0
 Node 170:   1 3 1 3 0 0 0 0 0 0 1 1
 Node 171:   0 2 1 3 1 1 0 0 0 0 0 0
 Node 172:   0 1 1 3 0 0 1 0 0 0 1 1
 Node 173:   0 2 1 3 1 1 1 0 0 0 0 0
 Node 174:   0 2 0 0 0 0 2 0 0 0 1 1
 Node 175:   0 2 1 3 1 1 3 0 0 0 0 0
 Node 176:   2 0 0 2 0 0 0 3 0 0 1 1
 Node 177:   2 0 0 0 1 1 0 2 0 0 0 0
 Node 178:   2 0 0 2 0 0 0 1 0 0 1 1
 Node 179:   1 0 0 2 1 1 0 1 0 0 0 0
 Node 180:   2 0 0 2 0 0 0 0 0 0 1 1
 Node 181:   3 1 0 2 1 1 0 0 0 0 0 0
 Node 182:   3 2 0 4 0 0 0 0 0 0 1 1
 Node 183:   4 3 0 2 1 1 0 0 0 0 0 0
 Node 184:   3 4 0 2 0 0 0 0 0 0 1 1
 Node 185:   2 3 0 4 1 1 0 0 0 0 0 0
 Node 186:   1 3 0 2 0 0 0 0 0 0 1 1
 Node 187:   0 2 0 2 1 1 0 0 0 0 0 0
 Node 188:   0 1 0 2 0 0 1 0 0 0 1 1
 Node 189:   0 2 0 2 1 1 1 0 0 0 0 0
 Node 190:   0 2 0 0 0 0 2 0 0 0 1 1
 Node 191:   0 2 0 2 1 1 3 0 0 0 0 0
 Node 192:   2 0 0 1 0 0 0 3 1 0 1 1
 Node 193:   2 0 0 0 1 1 0 2 0 0 0 0
 Node 194:   2 0 0 1 0 0 0 1 1 0 1 1
 Node 195:   1 0 0 1 1 1 0 1 1 0 0 0
 Node 196:   2 0 0 1 0 0 0 0 1 0 1 1
 Node 197:   3 1 0 1 1 1 0 0 1 0 0 0
 Node 198:   3 2 0 2 0 0 0 0 2 0 1 1
 Node 199:   4 3 0 1 1 1 0 0 1 0 0 0
 Node 200:   3 4 0 1 0 0 0 0 1 0 1 1
 Node 201:   2 3 0 2 1 1 0 0 2 0 0 0
 Node 202:   1 3 0 1 0 0 0 0 1 0 1 1
 Node 203:   0 2 0 1 1 1 0 0 1 0 0 0
 Node 204:   0 1 0 1 0 0 1 0 1 0 1 1
 Node 205:   0 2 0 1 1 1 1 0 1 0 0 0
 Node 206:   0 2 0 0 0 0 2 0 0 0 1 1
 Node 207:   0 2 0 1 1 1 3 0 1 0 0 0
 Node 208:   2 0 0 2 0 0 0 3 1 0 1 1
 Node 209:   2 0 0 0 1 1 0 2 0 0 0 0
 Node 210:   2 0 0 2 0 0 0 1 1 0 1 1
 Node 211:   1 0 0 2 1 1 0 1 1 0 0 0
 Node 212:   2 0 0 2 0 0 0 0 1 0 1 1
 Node 213:   3 1 0 2 1 1 0 0 1 0 0 0
 Node 214:   3 2 0 4 0 0 0 0 2 0 1 1
 Node 215:   4 3 0 2 1 1 0 0 1 0 0 0
 Node 216:   3 4 0 2 0 0 0 0 1 0 1 1
 Node 217:   2 3 0 4 1 1 0 0 2 0 0 0
 Node 218:   1 3 0 2 0 0 0 0 1 0 1 1
 Node 219:   0 2 0 2 1 1 0 0 1 0 0 0
 Node 220:   0 1 0 2 0 0 1 0 1 0 1 1
 Node 221:   0 2 0 2 1 1 1 0 1 0 0 0
 Node 222:   0 2 0 0 0 0 2 0 0 0 1 1
 Node 223:   0 2 0 2 1 1 3 0 1 0 0 0
 Node 224:   2 0 0 2 0 0 0 3 2 0 1 1
 Node 225:   2 0 0 0 1 1 0 2 0 0 0 0
 Node 226:   2 0 0 2 0 0 0 1 2 0 1 1
 Node 227:   1 0 0 2 1 1 0 1 2 0 0 0
 Node 228:   2 0 0 2 0 0 0 0 2 0 1 1
 Node 229:   3 1 0 2 1 1 0 0 2 0 0 0
 Node 230:   3 2 0 4 0 0 0 0 4 0 1 1
 Node 231:   4 3 0 2 1 1 0 0 2 0 0 0
 Node 232:   3 4 0 2 0 0 0 0 2 0 1 1
 Node 233:   2 3 0 4 1 1 0 0 4 0 0 0
 Node 234:   1 3 0 2 0 0 0 0 2 0 1 1
 Node 235:   0 2 0 2 1 1 0 0 2 0 0 0
 Node 236:   0 1 0 2 0 0 1 0 2 0 1 1
 Node 237:   0 2 0 2 1 1 1 0 2 0 0 0
 Node 238:   0 2 0 0 0 0 2 0 0 0 1 1
 Node 239:   0 2 0 2 1 1 3 0 2 0 0 0
 Node 240:   2 0 0 2 0 0 0 3 3 0 1 1
 Node 241:   2 0 0 0 1 1 0 2 0 0 0 0
 Node 242:   2 0 0 2 0 0 0 1 3 0 1 1
 Node 243:   1 0 0 2 1 1 0 1 3 0 0 0
 Node 244:   2 0 0 2 0 0 0 0 3 0 1 1
 Node 245:   3 1 0 2 1 1 0 0 3 0 0 0
 Node 246:   3 2 0 4 0 0 0 0 6 0 1 1
 Node 247:   4 3 0 2 1 1 0 0 3 0 0 0
 Node 248:   3 4 0 2 0 0 0 0 3 0 1 1
 Node 249:   2 3 0 4 1 1 0 0 6 0 0 0
 Node 250:   1 3 0 2 0 0 0 0 3 0 1 1
 Node 251:   0 2 0 2 1 1 0 0 3 0 0 0
 Node 252:   0 1 0 2 0 0 1 0 3 0 1 1
 Node 253:   0 2 0 2 1 1 1 0 3 0 0 0
 Node 254:   0 2 0 0 0 0 2 0 0 0 1 1
 Node 255:   0 2 0 2 1 1 3 0 3 0 0 0

(Maximum) Crossing Paths: 8
The number of paths on this application : 256 (all-to-all cases: 65280)
The average hops : 9.000000
ID size(without ID modification)8
total_slots: 2048
avg_slots: 2.000000
unused_total_slots: 6144
unused_avg_slots: 6.000000

