ID Allocation Policy is 0(low port first) / 1(Crossing Paths based method): 1
Address method is 0(destination_based) / 1(path_based): 1
 dst_based renewable label = 6
 path_based renewable label = 8


 (east, west, south, north, from host0,... east(vch2), south(vch2), west(vch2), north(vch2), from host(vch2)0,.. to host(vch2)0,..
 Node  0:   0 0 1 0 0 2 0 2 0 1 1 1
 Node  1:   1 0 1 0 1 1 0 1 0 0 0 0
 Node  2:   0 0 0 0 0 0 0 2 0 2 1 0
 Node  3:   1 1 0 0 0 1 0 1 0 0 1 1
 Node  4:   1 1 1 0 0 0 0 1 0 1 1 1
 Node  5:   1 1 1 0 1 1 0 0 0 1 0 1
 Node  6:   2 1 0 0 1 1 0 0 0 3 0 0
 Node  7:   3 3 1 0 1 0 0 0 0 2 0 0
 Node  8:   3 3 0 0 1 0 0 0 0 0 0 0
 Node  9:   3 2 3 0 1 0 0 0 0 0 0 1
 Node 10:   2 2 0 0 1 0 0 0 0 5 0 0
 Node 11:   2 3 1 0 1 0 0 0 0 1 0 0
 Node 12:   1 3 1 0 0 0 0 0 0 1 1 0
 Node 13:   1 3 0 0 1 0 1 0 0 1 0 0
 Node 14:   0 3 2 0 1 1 1 0 0 2 0 0
 Node 15:   0 2 1 0 1 1 1 0 0 0 0 0
 Node 16:   2 0 1 1 1 0 0 1 0 0 0 1
 Node 17:   2 0 2 0 1 0 0 1 0 0 0 0
 Node 18:   1 1 0 0 0 0 0 0 0 1 1 1
 Node 19:   2 0 0 2 1 0 0 0 0 0 0 2
 Node 20:   3 0 1 0 0 0 0 0 0 2 1 0
 Node 21:   3 0 0 3 1 0 0 1 0 0 0 0
 Node 22:   4 0 0 0 0 0 0 0 0 2 1 0
 Node 23:   4 0 1 0 0 0 0 0 0 2 1 0
 Node 24:   4 0 2 0 0 0 0 0 0 0 1 0
 Node 25:   4 1 3 0 1 0 0 0 0 0 0 1
 Node 26:   2 1 3 0 1 0 0 0 0 4 0 0
 Node 27:   1 3 0 0 1 0 0 0 0 1 0 0
 Node 28:   1 2 2 0 1 0 0 0 0 0 0 0
 Node 29:   0 2 1 0 1 2 0 0 0 1 0 0
 Node 30:   0 1 2 0 1 1 0 0 0 2 0 0
 Node 31:   0 1 1 0 1 0 1 0 0 0 0 0
 Node 32:   2 0 0 1 0 0 0 1 0 0 1 0
 Node 33:   3 0 3 0 1 1 0 1 0 0 0 0
 Node 34:   3 1 1 0 0 1 0 1 0 0 1 0
 Node 35:   1 2 1 4 0 1 0 0 0 0 1 0
 Node 36:   1 1 1 0 1 0 0 0 0 1 0 0
 Node 37:   2 1 0 3 1 0 0 0 0 0 0 1
 Node 38:   3 1 2 0 0 0 0 0 0 3 1 0
 Node 39:   3 4 1 0 0 2 0 0 0 1 1 2
 Node 40:   3 5 1 0 1 1 0 0 0 0 0 0
 Node 41:   3 4 1 1 1 0 0 0 0 0 0 0
 Node 42:   1 3 3 0 1 1 1 0 0 2 0 0
 Node 43:   1 3 0 0 1 0 2 0 0 0 0 0
 Node 44:   1 3 2 1 1 1 0 0 0 1 0 1
 Node 45:   0 2 2 0 0 0 0 0 0 1 1 1
 Node 46:   0 2 2 1 1 0 0 0 0 1 0 0
 Node 47:   0 1 1 1 0 1 1 0 0 0 1 0
 Node 48:   1 0 0 1 0 0 0 1 0 0 1 0
 Node 49:   2 0 2 1 0 1 0 1 0 0 1 0
 Node 50:   2 0 2 1 0 1 0 1 0 0 1 1
 Node 51:   3 1 1 4 0 0 0 0 0 0 1 0
 Node 52:   4 1 1 0 1 1 0 0 0 0 0 0
 Node 53:   2 1 1 4 0 0 0 0 0 1 1 1
 Node 54:   2 2 2 0 1 0 0 0 0 2 0 0
 Node 55:   1 3 2 3 1 0 0 0 0 0 0 0
 Node 56:   1 2 3 0 1 0 0 0 0 0 0 0
 Node 57:   2 3 1 1 1 0 0 0 0 0 0 0
 Node 58:   1 3 3 1 0 0 0 0 0 0 1 3
 Node 59:   1 2 0 0 1 0 0 0 0 0 0 0
 Node 60:   2 1 1 2 0 1 0 0 0 0 1 0
 Node 61:   1 1 4 1 0 0 0 0 0 2 1 0
 Node 62:   0 2 2 1 1 0 0 0 0 1 0 2
 Node 63:   0 1 1 1 0 0 0 0 0 0 1 0
 Node 64:   1 0 3 2 1 0 0 0 0 0 0 1
 Node 65:   1 1 3 1 0 1 0 1 0 0 1 0
 Node 66:   1 1 3 2 1 2 0 1 0 1 0 0
 Node 67:   1 1 1 4 1 0 0 1 0 0 0 0
 Node 68:   1 2 1 1 1 0 0 0 0 0 0 0
 Node 69:   0 1 1 3 0 1 0 0 0 2 1 0
 Node 70:   1 1 3 0 0 0 0 0 0 0 1 0
 Node 71:   1 2 3 3 0 2 0 0 0 0 1 0
