ID Allocation Policy is 0(low port first) / 1(Crossing Paths based method): 1
Address method is 0(destination_based) / 1(path_based): 1
 dst_based renewable label = 32
 path_based renewable label = 32


 (east, west, south, north, from host0,... east(vch2), south(vch2), west(vch2), north(vch2), from host(vch2)0,.. to host(vch2)0,..
 Node 216:   6 4 22 0 0 0 0 0 0 0 1 1
 Node 217:   6 5 0 3 1 1 0 0 0 9 0 0
 Node 218:   7 5 13 0 0 0 0 0 0 0 1 1
 Node 219:   6 6 0 3 1 1 0 0 0 18 0 0
 Node 220:   7 6 13 0 0 0 0 0 0 0 1 1
 Node 221:   7 7 0 3 1 1 0 0 0 9 0 0
 Node 222:   8 7 22 0 0 0 0 0 0 0 1 1
 Node 223:   8 8 0 3 1 1 0 0 0 9 0 0
 Node 224:   8 8 13 0 0 0 0 0 0 0 1 1
 Node 225:   7 8 0 3 1 1 0 0 0 18 0 0
 Node 226:   7 8 13 0 0 0 0 0 0 0 1 1
 Node 227:   6 8 0 3 1 1 0 0 0 9 0 0
 Node 228:   6 7 22 0 0 0 0 0 0 0 1 1
 Node 229:   5 7 0 3 1 1 0 0 0 9 0 0
 Node 230:   5 6 13 0 0 0 0 0 0 0 1 1
 Node 231:   4 6 0 3 1 1 0 0 0 18 0 0
 Node 232:   4 6 13 0 0 0 0 0 0 0 1 1
 Node 233:   3 6 0 3 1 1 0 0 0 9 0 0
 Node 234:   3 5 22 0 0 0 0 0 0 0 1 1
 Node 235:   2 5 0 3 1 1 0 0 0 9 0 0
 Node 236:   2 4 13 0 0 0 0 0 0 0 1 1
 Node 237:   1 4 0 3 1 1 0 0 0 18 0 0
 Node 238:   1 4 13 0 0 0 0 0 0 0 1 1
 Node 239:   0 4 0 3 1 1 0 0 0 9 0 0
 Node 240:   0 3 13 0 0 0 1 0 0 0 1 1
 Node 241:   0 4 0 3 1 1 0 0 0 9 0 0
 Node 242:   0 3 4 0 0 0 1 0 0 0 1 1
 Node 243:   0 4 0 3 1 1 1 0 0 9 0 0
 Node 244:   0 4 13 0 0 0 2 0 0 0 1 1
 Node 245:   0 5 0 3 1 1 2 0 0 0 0 0
 Node 246:   0 4 13 0 0 0 3 0 0 0 1 1
 Node 247:   0 5 0 3 1 1 2 0 0 9 0 0
 Node 248:   0 4 4 0 0 0 3 0 0 0 1 1
 Node 249:   0 5 0 3 1 1 3 0 0 9 0 0
 Node 250:   0 5 13 0 0 0 4 0 0 0 1 1
 Node 251:   0 6 0 3 1 1 4 0 0 0 0 0
 Node 252:   0 5 13 0 0 0 5 0 0 0 1 1
 Node 253:   0 6 0 3 1 1 4 0 0 9 0 0
 Node 254:   0 5 4 0 0 0 5 0 0 0 1 1
 Node 255:   0 6 0 3 1 1 5 0 0 9 0 0
 Node 256:   5 0 14 0 0 0 0 6 0 0 1 1
 Node 257:   5 1 0 4 1 1 0 5 0 0 0 0
 Node 258:   5 0 14 0 0 0 0 5 0 0 1 1
 Node 259:   4 1 0 4 1 1 0 4 0 8 0 0
 Node 260:   4 0 5 0 0 0 0 4 0 0 1 1
 Node 261:   4 1 0 4 1 1 0 3 0 8 0 0
 Node 262:   4 0 14 0 0 0 0 4 0 0 1 1
 Node 263:   4 1 0 4 1 1 0 3 0 0 0 0
 Node 264:   4 0 14 0 0 0 0 3 0 0 1 1
 Node 265:   3 1 0 4 1 1 0 2 0 8 0 0
 Node 266:   3 0 5 0 0 0 0 2 0 0 1 1
 Node 267:   3 1 0 4 1 1 0 1 0 8 0 0
 Node 268:   3 0 14 0 0 0 0 2 0 0 1 1
 Node 269:   3 1 0 4 1 1 0 1 0 0 0 0
 Node 270:   3 0 14 0 0 0 0 1 0 0 1 1
 Node 271:   2 1 0 4 1 1 0 0 0 8 0 0
 Node 272:   3 0 14 0 0 0 0 0 0 0 1 1
 Node 273:   3 1 0 4 1 1 0 0 0 8 0 0
 Node 274:   4 1 23 0 0 0 0 0 0 0 1 1
 Node 275:   4 2 0 4 1 1 0 0 0 8 0 0
 Node 276:   5 2 14 0 0 0 0 0 0 0 1 1
 Node 277:   4 3 0 4 1 1 0 0 0 16 0 0
 Node 278:   5 3 14 0 0 0 0 0 0 0 1 1
 Node 279:   5 4 0 4 1 1 0 0 0 8 0 0
 Node 280:   6 4 23 0 0 0 0 0 0 0 1 1
 Node 281:   6 5 0 4 1 1 0 0 0 8 0 0
 Node 282:   7 5 14 0 0 0 0 0 0 0 1 1
 Node 283:   6 6 0 4 1 1 0 0 0 16 0 0
 Node 284:   7 6 14 0 0 0 0 0 0 0 1 1
 Node 285:   7 7 0 4 1 1 0 0 0 8 0 0
 Node 286:   8 7 23 0 0 0 0 0 0 0 1 1
 Node 287:   8 8 0 4 1 1 0 0 0 8 0 0
 Node 288:   8 8 14 0 0 0 0 0 0 0 1 1
 Node 289:   7 8 0 4 1 1 0 0 0 16 0 0
 Node 290:   7 8 14 0 0 0 0 0 0 0 1 1
 Node 291:   6 8 0 4 1 1 0 0 0 8 0 0
 Node 292:   6 7 23 0 0 0 0 0 0 0 1 1
 Node 293:   5 7 0 4 1 1 0 0 0 8 0 0
 Node 294:   5 6 14 0 0 0 0 0 0 0 1 1
 Node 295:   4 6 0 4 1 1 0 0 0 16 0 0
 Node 296:   4 6 14 0 0 0 0 0 0 0 1 1
 Node 297:   3 6 0 4 1 1 0 0 0 8 0 0
 Node 298:   3 5 23 0 0 0 0 0 0 0 1 1
 Node 299:   2 5 0 4 1 1 0 0 0 8 0 0
 Node 300:   2 4 14 0 0 0 0 0 0 0 1 1
 Node 301:   1 4 0 4 1 1 0 0 0 16 0 0
 Node 302:   1 4 14 0 0 0 0 0 0 0 1 1
 Node 303:   0 4 0 4 1 1 0 0 0 8 0 0
 Node 304:   0 3 14 0 0 0 1 0 0 0 1 1
 Node 305:   0 4 0 4 1 1 0 0 0 8 0 0
 Node 306:   0 3 5 0 0 0 1 0 0 0 1 1
 Node 307:   0 4 0 4 1 1 1 0 0 8 0 0
 Node 308:   0 4 14 0 0 0 2 0 0 0 1 1
 Node 309:   0 5 0 4 1 1 2 0 0 0 0 0
 Node 310:   0 4 14 0 0 0 3 0 0 0 1 1
 Node 311:   0 5 0 4 1 1 2 0 0 8 0 0
 Node 312:   0 4 5 0 0 0 3 0 0 0 1 1
 Node 313:   0 5 0 4 1 1 3 0 0 8 0 0
 Node 314:   0 5 14 0 0 0 4 0 0 0 1 1
 Node 315:   0 6 0 4 1 1 4 0 0 0 0 0
 Node 316:   0 5 14 0 0 0 5 0 0 0 1 1
 Node 317:   0 6 0 4 1 1 4 0 0 8 0 0
 Node 318:   0 5 5 0 0 0 5 0 0 0 1 1
 Node 319:   0 6 0 4 1 1 5 0 0 8 0 0
 Node 320:   5 0 15 0 0 0 0 6 0 0 1 1
 Node 321:   5 1 0 5 1 1 0 5 0 0 0 0
 Node 322:   5 0 15 0 0 0 0 5 0 0 1 1
 Node 323:   4 1 0 5 1 1 0 4 0 7 0 0
 Node 324:   4 0 6 0 0 0 0 4 0 0 1 1
 Node 325:   4 1 0 5 1 1 0 3 0 7 0 0
 Node 326:   4 0 15 0 0 0 0 4 0 0 1 1
 Node 327:   4 1 0 5 1 1 0 3 0 0 0 0
 Node 328:   4 0 15 0 0 0 0 3 0 0 1 1
 Node 329:   3 1 0 5 1 1 0 2 0 7 0 0
 Node 330:   3 0 6 0 0 0 0 2 0 0 1 1
 Node 331:   3 1 0 5 1 1 0 1 0 7 0 0
 Node 332:   3 0 15 0 0 0 0 2 0 0 1 1
 Node 333:   3 1 0 5 1 1 0 1 0 0 0 0
 Node 334:   3 0 15 0 0 0 0 1 0 0 1 1
 Node 335:   2 1 0 5 1 1 0 0 0 7 0 0
 Node 336:   3 0 15 0 0 0 0 0 0 0 1 1
 Node 337:   3 1 0 5 1 1 0 0 0 7 0 0
 Node 338:   4 1 24 0 0 0 0 0 0 0 1 1
 Node 339:   4 2 0 5 1 1 0 0 0 7 0 0
 Node 340:   5 2 15 0 0 0 0 0 0 0 1 1
 Node 341:   4 3 0 5 1 1 0 0 0 14 0 0
 Node 342:   5 3 15 0 0 0 0 0 0 0 1 1
 Node 343:   5 4 0 5 1 1 0 0 0 7 0 0
 Node 344:   6 4 24 0 0 0 0 0 0 0 1 1
 Node 345:   6 5 0 5 1 1 0 0 0 7 0 0
 Node 346:   7 5 15 0 0 0 0 0 0 0 1 1
 Node 347:   6 6 0 5 1 1 0 0 0 14 0 0
 Node 348:   7 6 15 0 0 0 0 0 0 0 1 1
 Node 349:   7 7 0 5 1 1 0 0 0 7 0 0
 Node 350:   8 7 24 0 0 0 0 0 0 0 1 1
 Node 351:   8 8 0 5 1 1 0 0 0 7 0 0
 Node 352:   8 8 15 0 0 0 0 0 0 0 1 1
 Node 353:   7 8 0 5 1 1 0 0 0 14 0 0
 Node 354:   7 8 15 0 0 0 0 0 0 0 1 1
 Node 355:   6 8 0 5 1 1 0 0 0 7 0 0
 Node 356:   6 7 24 0 0 0 0 0 0 0 1 1
 Node 357:   5 7 0 5 1 1 0 0 0 7 0 0
 Node 358:   5 6 15 0 0 0 0 0 0 0 1 1
 Node 359:   4 6 0 5 1 1 0 0 0 14 0 0
 Node 360:   4 6 15 0 0 0 0 0 0 0 1 1
 Node 361:   3 6 0 5 1 1 0 0 0 7 0 0
 Node 362:   3 5 24 0 0 0 0 0 0 0 1 1
 Node 363:   2 5 0 5 1 1 0 0 0 7 0 0
 Node 364:   2 4 15 0 0 0 0 0 0 0 1 1
 Node 365:   1 4 0 5 1 1 0 0 0 14 0 0
 Node 366:   1 4 15 0 0 0 0 0 0 0 1 1
 Node 367:   0 4 0 5 1 1 0 0 0 7 0 0
 Node 368:   0 3 15 0 0 0 1 0 0 0 1 1
 Node 369:   0 4 0 5 1 1 0 0 0 7 0 0
 Node 370:   0 3 6 0 0 0 1 0 0 0 1 1
 Node 371:   0 4 0 5 1 1 1 0 0 7 0 0
 Node 372:   0 4 15 0 0 0 2 0 0 0 1 1
 Node 373:   0 5 0 5 1 1 2 0 0 0 0 0
 Node 374:   0 4 15 0 0 0 3 0 0 0 1 1
 Node 375:   0 5 0 5 1 1 2 0 0 7 0 0
 Node 376:   0 4 6 0 0 0 3 0 0 0 1 1
 Node 377:   0 5 0 5 1 1 3 0 0 7 0 0
 Node 378:   0 5 15 0 0 0 4 0 0 0 1 1
 Node 379:   0 6 0 5 1 1 4 0 0 0 0 0
 Node 380:   0 5 15 0 0 0 5 0 0 0 1 1
 Node 381:   0 6 0 5 1 1 4 0 0 7 0 0
 Node 382:   0 5 6 0 0 0 5 0 0 0 1 1
 Node 383:   0 6 0 5 1 1 5 0 0 7 0 0
 Node 384:   5 0 15 0 0 0 0 6 0 0 1 1
 Node 385:   5 1 0 6 1 1 0 5 0 0 0 0
 Node 386:   5 0 15 0 0 0 0 5 0 0 1 1
 Node 387:   4 1 0 6 1 1 0 4 0 7 0 0
 Node 388:   4 0 7 0 0 0 0 4 0 0 1 1
 Node 389:   4 1 0 6 1 1 0 3 0 7 0 0
 Node 390:   4 0 15 0 0 0 0 4 0 0 1 1
 Node 391:   4 1 0 6 1 1 0 3 0 0 0 0
 Node 392:   4 0 15 0 0 0 0 3 0 0 1 1
 Node 393:   3 1 0 6 1 1 0 2 0 7 0 0
 Node 394:   3 0 7 0 0 0 0 2 0 0 1 1
 Node 395:   3 1 0 6 1 1 0 1 0 7 0 0
 Node 396:   3 0 15 0 0 0 0 2 0 0 1 1
 Node 397:   3 1 0 6 1 1 0 1 0 0 0 0
 Node 398:   3 0 15 0 0 0 0 1 0 0 1 1
 Node 399:   2 1 0 6 1 1 0 0 0 7 0 0
 Node 400:   3 0 15 0 0 0 0 0 0 0 1 1
 Node 401:   3 1 0 6 1 1 0 0 0 7 0 0
 Node 402:   4 1 23 0 0 0 0 0 0 0 1 1
 Node 403:   4 2 0 6 1 1 0 0 0 7 0 0
 Node 404:   5 2 15 0 0 0 0 0 0 0 1 1
 Node 405:   4 3 0 6 1 1 0 0 0 14 0 0
 Node 406:   5 3 15 0 0 0 0 0 0 0 1 1
 Node 407:   5 4 0 6 1 1 0 0 0 7 0 0
 Node 408:   6 4 23 0 0 0 0 0 0 0 1 1
 Node 409:   6 5 0 6 1 1 0 0 0 7 0 0
 Node 410:   7 5 15 0 0 0 0 0 0 0 1 1
 Node 411:   6 6 0 6 1 1 0 0 0 14 0 0
 Node 412:   7 6 15 0 0 0 0 0 0 0 1 1
 Node 413:   7 7 0 6 1 1 0 0 0 7 0 0
 Node 414:   8 7 23 0 0 0 0 0 0 0 1 1
 Node 415:   8 8 0 6 1 1 0 0 0 7 0 0
 Node 416:   8 8 15 0 0 0 0 0 0 0 1 1
 Node 417:   7 8 0 6 1 1 0 0 0 14 0 0
 Node 418:   7 8 15 0 0 0 0 0 0 0 1 1
 Node 419:   6 8 0 6 1 1 0 0 0 7 0 0
 Node 420:   6 7 23 0 0 0 0 0 0 0 1 1
 Node 421:   5 7 0 6 1 1 0 0 0 7 0 0
 Node 422:   5 6 15 0 0 0 0 0 0 0 1 1
 Node 423:   4 6 0 6 1 1 0 0 0 14 0 0
 Node 424:   4 6 15 0 0 0 0 0 0 0 1 1
 Node 425:   3 6 0 6 1 1 0 0 0 7 0 0
 Node 426:   3 5 23 0 0 0 0 0 0 0 1 1
 Node 427:   2 5 0 6 1 1 0 0 0 7 0 0
 Node 428:   2 4 15 0 0 0 0 0 0 0 1 1
 Node 429:   1 4 0 6 1 1 0 0 0 14 0 0
 Node 430:   1 4 15 0 0 0 0 0 0 0 1 1
 Node 431:   0 4 0 6 1 1 0 0 0 7 0 0
 Node 432:   0 3 15 0 0 0 1 0 0 0 1 1
 Node 433:   0 4 0 6 1 1 0 0 0 7 0 0
 Node 434:   0 3 7 0 0 0 1 0 0 0 1 1
 Node 435:   0 4 0 6 1 1 1 0 0 7 0 0
 Node 436:   0 4 15 0 0 0 2 0 0 0 1 1
 Node 437:   0 5 0 6 1 1 2 0 0 0 0 0
 Node 438:   0 4 15 0 0 0 3 0 0 0 1 1
 Node 439:   0 5 0 6 1 1 2 0 0 7 0 0
 Node 440:   0 4 7 0 0 0 3 0 0 0 1 1
 Node 441:   0 5 0 6 1 1 3 0 0 7 0 0
