ID Allocation Policy is 0(low port first) / 1(Crossing Paths based method): 1
Address method is 0(destination_based) / 1(path_based): 1
 dst_based renewable label = 32
 path_based renewable label = 32


 (east, west, south, north, from host0,... east(vch2), south(vch2), west(vch2), north(vch2), from host(vch2)0,.. to host(vch2)0,..
 Node 173:   2 7 20 0 1 1 0 0 0 18 0 0
 Node 174:   1 7 10 0 0 0 0 0 0 9 1 1
 Node 175:   0 6 10 0 1 1 0 0 0 9 0 0
 Node 176:   0 5 10 0 0 0 1 0 0 9 1 1
 Node 177:   0 6 10 0 1 1 1 0 0 9 0 0
 Node 178:   0 6 0 0 0 0 2 0 0 0 1 1
 Node 179:   0 6 10 0 1 1 3 0 0 9 0 0
 Node 180:   0 7 10 0 0 0 3 0 0 9 1 1
 Node 181:   0 7 0 0 1 1 4 0 0 0 0 0
 Node 182:   0 7 10 0 0 0 5 0 0 9 1 1
 Node 183:   0 8 10 0 1 1 5 0 0 9 0 0
 Node 184:   0 8 0 0 0 0 6 0 0 0 1 1
 Node 185:   0 8 10 0 1 1 7 0 0 9 0 0
 Node 186:   0 9 10 0 0 0 7 0 0 9 1 1
 Node 187:   0 9 0 0 1 1 8 0 0 0 0 0
 Node 188:   0 9 10 0 0 0 9 0 0 9 1 1
 Node 189:   0 10 10 0 1 1 9 0 0 9 0 0
 Node 190:   0 10 0 0 0 0 10 0 0 0 1 1
 Node 191:   0 10 10 0 1 1 11 0 0 9 0 0
 Node 192:   10 0 9 0 0 0 0 11 0 9 1 1
 Node 193:   10 0 0 0 1 1 0 10 0 0 0 0
 Node 194:   10 0 9 0 0 0 0 9 0 9 1 1
 Node 195:   9 0 9 0 1 1 0 9 0 9 0 0
 Node 196:   9 0 0 0 0 0 0 8 0 0 1 1
 Node 197:   9 0 9 0 1 1 0 7 0 9 0 0
 Node 198:   8 0 9 0 0 0 0 7 0 9 1 1
 Node 199:   8 0 0 0 1 1 0 6 0 0 0 0
 Node 200:   8 0 9 0 0 0 0 5 0 9 1 1
 Node 201:   7 0 9 0 1 1 0 5 0 9 0 0
 Node 202:   7 0 0 0 0 0 0 4 0 0 1 1
 Node 203:   7 0 9 0 1 1 0 3 0 9 0 0
 Node 204:   6 0 9 0 0 0 0 3 0 9 1 1
 Node 205:   6 0 0 0 1 1 0 2 0 0 0 0
 Node 206:   6 0 9 0 0 0 0 1 0 9 1 1
 Node 207:   5 0 9 0 1 1 0 1 0 9 0 0
