ID Allocation Policy is 0(low port first) / 1(Crossing Paths based method): 1
Address method is 0(destination_based) / 1(path_based): 1
 dst_based renewable label = 9
 path_based renewable label = 9


 (east, west, south, north, from host0,... east(vch2), south(vch2), west(vch2), north(vch2), from host(vch2)0,.. to host(vch2)0,..
 Node 171:   0 3 0 5 0 0 0 0 0 0 1 1
 Node 172:   0 2 1 0 0 0 0 0 0 0 1 1
 Node 173:   0 1 1 6 0 0 0 0 0 0 1 1
 Node 174:   0 0 4 0 0 0 1 0 0 0 1 1
 Node 175:   0 0 1 5 0 0 1 0 0 0 1 1
 Node 176:   0 0 1 2 0 0 0 3 0 0 1 1
 Node 177:   0 0 4 1 0 0 0 2 0 0 1 1
 Node 178:   0 0 1 0 0 0 0 2 0 0 1 1
 Node 179:   0 0 0 7 0 0 0 1 1 0 1 1
 Node 180:   0 0 0 0 0 0 0 1 0 0 1 1
 Node 181:   1 0 4 0 0 0 0 0 1 0 1 1
 Node 182:   2 0 3 1 0 0 0 0 0 0 1 1
 Node 183:   3 0 0 5 0 0 0 0 0 0 1 1
 Node 184:   4 0 0 0 0 0 0 0 0 0 1 1
 Node 185:   5 0 4 1 0 0 0 0 0 0 1 1
 Node 186:   6 0 2 0 0 0 0 0 0 0 1 1
 Node 187:   7 0 0 6 0 0 0 0 1 0 1 1
 Node 188:   8 1 0 0 0 0 0 0 0 0 1 1
 Node 189:   0 1 4 7 1 1 1 0 1 0 0 0
 Node 190:   0 4 3 0 0 0 1 0 0 0 1 1
 Node 191:   0 3 0 4 0 0 1 0 0 0 1 1
 Node 192:   3 0 0 1 0 0 0 0 0 0 1 1
 Node 193:   3 0 2 1 0 0 0 0 0 0 1 1
 Node 194:   4 0 0 0 0 0 0 0 1 0 1 1
 Node 195:   0 0 3 7 1 1 0 1 3 0 0 0
 Node 196:   0 8 0 0 0 0 0 0 0 0 1 1
 Node 197:   0 7 3 0 0 0 0 0 0 0 1 1
 Node 198:   0 6 2 1 0 0 0 0 0 0 1 1
 Node 199:   0 5 0 6 0 0 0 0 0 0 1 1
 Node 200:   0 4 0 1 0 0 0 0 0 0 1 1
 Node 201:   0 3 3 1 0 0 0 0 0 0 1 1
 Node 202:   0 2 1 0 0 0 0 0 0 0 1 1
 Node 203:   0 1 0 7 0 0 0 0 1 0 1 1
 Node 204:   0 0 0 0 0 0 1 0 0 0 1 1
 Node 205:   0 0 4 0 0 0 1 0 2 0 1 1
 Node 206:   0 0 3 1 0 0 2 0 0 0 1 1
 Node 207:   0 0 0 5 0 0 2 0 0 0 1 1
 Node 208:   0 0 0 2 0 0 0 2 0 0 1 1
 Node 209:   0 0 2 0 0 0 0 1 1 0 1 1
 Node 210:   0 0 0 0 0 0 0 1 0 0 1 1
 Node 211:   1 0 2 1 0 0 0 0 3 0 1 1
 Node 212:   2 0 0 0 0 0 0 0 1 0 1 1
 Node 213:   3 1 2 0 0 0 0 0 0 0 1 1
 Node 214:   4 1 1 1 0 0 0 0 0 0 1 1
 Node 215:   5 1 0 8 0 0 0 0 0 0 1 1
 Node 216:   6 1 0 2 0 0 0 0 0 0 1 1
 Node 217:   7 1 2 1 0 0 0 0 0 0 1 1
 Node 218:   8 1 0 0 0 0 0 0 0 0 1 1
 Node 219:   0 1 2 8 1 1 0 0 4 0 0 0
 Node 220:   0 4 0 0 0 0 0 0 0 0 1 1
 Node 221:   0 3 2 0 0 0 0 0 1 0 1 1
 Node 222:   0 3 2 1 0 0 0 0 0 0 1 1
 Node 223:   0 2 0 5 0 0 0 0 0 0 1 1
 Node 224:   1 0 0 2 0 0 0 0 0 0 1 1
