17	4.562500
263	4.859375
14	4.750000
244	4.906250
14	4.750000
244	4.906250
7	2.781250
63	2.550781
16	4.500000
256	4.869141
16	5.000000
256	5.000000
16	5.000000
256	5.000000
16	5.000000
256	5.000000
17	4.562500
263	4.859375
14	4.750000
244	4.906250
14	4.750000
244	4.906250
7	2.781250
63	2.550781
16	4.500000
256	4.869141
16	5.000000
256	5.000000
16	5.000000
256	5.000000
16	5.000000
256	5.000000
