ID Allocation Policy is 0(low port first) / 1(Crossing Paths based method): 1
Address method is 0(destination_based) / 1(path_based): 1
 dst_based renewable label = 3
 path_based renewable label = 3
 slot_max = 3


 (east, west, south, north, front, back, out, in, from host0,... east(vch2), south(vch2), west(vch2), north(vch2), front, back, out, in, from host(vch2)0,.. to host(vch2)0,..
 Node 92:   0 0 0 0 0 0 0 2 1 1 0 0 0 0 0 0 0 0 0 0
 Node 93:   0 0 0 0 0 0 0 2 1 1 0 0 0 0 0 0 0 0 0 0
 Node 94:   0 0 0 0 2 0 1 1 1 1 0 0 0 0 0 0 0 0 0 0
 Node 95:   0 0 0 0 0 0 0 2 1 1 0 0 0 0 0 0 0 0 0 0
 Node 96:   1 0 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 97:   0 0 0 0 1 2 1 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 98:   0 2 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 99:   0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 100:   0 0 0 1 0 1 2 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 101:   1 0 1 0 1 2 1 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 102:   0 1 1 1 1 0 2 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 103:   0 1 0 1 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 104:   3 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 105:   1 1 2 3 1 2 2 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 106:   0 3 0 1 0 3 0 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 107:   0 1 1 2 0 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 108:   0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 1 1
 Node 109:   0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 110:   0 0 0 0 1 0 0 2 0 0 0 0 0 0 0 0 0 0 1 1
 Node 111:   0 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 1 1
 Node 112:   0 0 0 0 0 2 1 0 1 1 0 0 0 0 1 0 0 0 0 0
 Node 113:   0 2 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 114:   0 1 0 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 115:   0 0 0 0 0 0 1 0 1 1 1 0 0 0 0 0 0 0 0 0
 Node 116:   0 0 1 0 0 2 1 0 1 1 0 1 0 0 1 0 0 0 0 0
 Node 117:   0 1 0 1 0 0 2 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 118:   0 1 0 1 0 0 2 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 119:   0 0 1 1 0 0 2 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 120:   1 0 2 3 0 1 2 0 0 0 0 0 0 0 2 0 0 0 1 1
 Node 121:   1 3 0 1 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 122:   0 1 0 2 0 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 123:   0 0 0 1 0 0 0 0 1 1 3 0 0 0 1 0 0 0 0 0
 Node 124:   0 0 0 0 0 1 0 2 1 1 0 0 0 0 0 0 0 0 0 0
 Node 125:   0 0 0 0 0 0 0 2 1 1 0 0 0 0 0 0 0 0 0 0
 Node 126:   0 0 0 0 0 0 0 2 1 1 0 0 0 0 0 0 0 0 0 0
 Node 127:   0 0 0 0 0 0 0 2 1 1 0 0 0 0 0 0 0 0 0 0
 Node 128:   0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 129:   0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 130:   1 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 131:   0 0 1 0 2 0 0 1 0 0 0 0 0 0 0 1 0 0 1 1
 Node 132:   0 0 2 0 0 0 0 0 0 0 0 3 0 0 0 2 0 0 1 1
 Node 133:   3 0 2 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 134:   3 2 2 1 2 0 0 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 135:   0 2 2 3 2 0 1 2 1 1 0 0 0 0 0 0 0 0 0 0
 Node 136:   0 0 1 1 0 0 0 2 0 0 0 0 0 0 0 0 0 0 1 1
 Node 137:   0 0 1 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 1 1
 Node 138:   0 0 2 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 1 1
 Node 139:   0 0 1 1 0 0 1 1 0 0 0 0 0 0 0 1 0 0 1 1
 Node 140:   0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 141:   0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 142:   1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 143:   0 0 0 1 1 0 0 0 0 0 0 0 0 0 0 1 0 0 1 1
 Node 144:   1 0 0 0 0 0 2 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 145:   2 0 0 0 0 1 2 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 146:   0 0 1 0 2 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0
 Node 147:   0 0 0 0 1 0 2 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 148:   1 0 2 1 1 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 149:   3 1 2 1 2 1 0 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 150:   2 1 2 2 1 2 1 2 0 0 0 0 0 0 0 0 0 0 1 1
 Node 151:   0 3 2 0 2 2 0 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 152:   1 0 1 0 0 0 0 2 1 1 0 0 0 0 0 0 0 0 0 0
 Node 153:   2 0 1 1 0 0 0 2 1 1 0 0 0 0 0 0 0 0 0 0
 Node 154:   0 1 2 1 2 1 0 1 1 1 0 0 0 0 0 0 0 0 0 0
 Node 155:   0 1 0 0 0 0 0 2 1 1 0 0 0 0 0 0 0 0 0 0
 Node 156:   0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0
 Node 157:   0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0
 Node 158:   0 0 0 1 2 0 0 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 159:   0 0 0 0 0 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0
 Node 160:   1 0 0 0 0 1 2 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 161:   0 0 1 0 1 2 1 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 162:   0 2 0 0 1 0 2 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 163:   0 1 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 164:   3 0 0 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 165:   1 0 2 1 2 3 1 2 1 1 0 0 0 0 0 0 0 0 0 0
 Node 166:   1 3 1 1 0 2 0 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 167:   0 1 2 1 0 2 0 0 0 0 0 0 0 0 0 0 0 0 1 1
 Node 168:   0 0 0 0 0 1 0 2 0 0 0 0 0 0 0 0 0 0 1 1
 Node 169:   1 0 2 1 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1 1
 Node 170:   0 1 0 1 1 0 0 2 0 0 0 0 0 0 0 0 0 0 1 1
 Node 171:   0 0 1 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 1 1
 Node 172:   0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 1
