ID Allocation Policy is 0(low port first) / 1(Crossing Paths based method): 1
Address method is 0(destination_based) / 1(path_based): 1
 dst_based renewable label = 4
 path_based renewable label = 4
 slot_max = 4


 (east, west, south, north, front, back, out, in, from host0,... east(vch2), south(vch2), west(vch2), north(vch2), front, back, out, in, from host(vch2)0,.. to host(vch2)0,..
 Node 20:   0 0 0 2 0 0 3 0 1 1 0 0 0 0 0 1 0 0 0 0
 Node 21:   0 0 0 3 0 0 0 0 1 1 0 0 0 0 0 1 0 1 0 0
 Node 22:   0 1 0 2 0 0 1 0 1 1 0 0 0 0 0 1 0 0 0 0
 Node 23:   0 2 0 3 0 0 0 0 1 1 0 0 0 0 0 1 0 3 0 0
 Node 24:   3 0 0 0 1 0 0 0 1 1 0 3 0 0 0 3 0 0 0 0
 Node 25:   3 0 0 1 1 0 1 0 1 1 0 0 0 0 0 1 0 0 0 0
 Node 26:   2 0 0 1 1 0 2 0 1 1 0 0 0 0 0 1 0 0 0 0
 Node 27:   1 0 0 2 1 0 0 0 1 1 0 0 0 0 0 0 0 2 0 0
 Node 28:   0 0 0 1 1 0 3 0 1 1 0 0 0 0 0 1 0 0 0 0
 Node 29:   0 0 0 2 1 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0
 Node 30:   0 1 0 1 1 0 1 0 1 1 0 0 0 0 0 1 0 0 0 0
 Node 31:   0 2 0 2 1 0 0 0 1 1 0 0 0 0 0 0 0 3 0 0
 Node 32:   3 0 0 0 2 0 0 0 1 1 0 3 0 0 0 1 0 0 0 0
 Node 33:   3 0 0 0 1 0 1 0 1 1 0 0 0 0 0 1 0 0 0 0
 Node 34:   2 0 0 0 1 0 2 0 1 1 0 0 0 0 0 1 0 0 0 0
 Node 35:   1 0 0 1 0 0 0 0 1 1 0 0 0 0 0 2 0 2 0 0
 Node 36:   0 0 0 0 1 0 3 0 1 1 0 0 0 0 0 1 0 0 0 0
 Node 37:   0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 2 0 1 0 0
 Node 38:   0 1 0 0 1 0 1 0 1 1 0 0 0 0 0 1 0 0 0 0
 Node 39:   0 2 0 1 0 0 0 0 1 1 0 0 0 0 0 2 0 3 0 0
 Node 40:   3 0 0 0 0 0 0 0 1 1 0 3 1 0 0 0 0 0 0 0
 Node 41:   3 0 0 0 0 0 1 0 1 1 0 0 1 0 0 0 0 0 0 0
 Node 42:   2 0 0 0 0 0 2 0 1 1 0 0 1 0 0 0 0 0 0 0
 Node 43:   1 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 2 0 0
 Node 44:   0 0 0 0 0 0 3 0 1 1 0 0 1 0 0 0 0 0 0 0
 Node 45:   0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 1 0 0
 Node 46:   0 1 0 0 0 0 1 0 1 1 0 0 1 0 0 0 0 0 0 0
 Node 47:   0 2 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 3 0 0
 Node 48:   3 0 0 0 1 0 0 0 1 1 0 3 1 0 0 0 0 0 0 0
 Node 49:   3 0 0 0 0 0 1 0 1 1 0 0 2 0 0 0 0 0 0 0
 Node 50:   2 0 0 0 0 0 2 0 1 1 0 0 2 0 0 0 0 0 0 0
 Node 51:   1 0 0 0 0 0 0 0 1 1 0 0 2 0 0 0 0 2 0 0
 Node 52:   0 0 0 0 0 0 3 0 1 1 0 0 2 0 0 0 0 0 0 0
 Node 53:   0 0 0 0 0 0 0 0 1 1 0 0 2 0 0 0 0 1 0 0
 Node 54:   0 1 0 0 0 0 1 0 1 1 0 0 2 0 0 0 0 0 0 0
 Node 55:   0 2 0 0 0 0 0 0 1 1 0 0 2 0 0 0 0 3 0 0
 Node 56:   3 0 0 0 2 0 0 0 1 1 0 3 1 0 0 2 0 0 0 0
 Node 57:   3 0 0 0 2 0 1 0 1 1 0 0 3 0 0 0 0 0 0 0
 Node 58:   2 0 0 0 2 0 2 0 1 1 0 0 3 0 0 0 0 0 0 0
 Node 59:   1 0 0 0 2 0 0 0 1 1 0 0 3 0 0 0 0 2 0 0
 Node 60:   0 0 0 0 2 0 3 0 1 1 0 0 3 0 0 0 0 0 0 0
 Node 61:   0 0 0 0 2 0 0 0 1 1 0 0 3 0 0 0 0 1 0 0
 Node 62:   0 1 0 0 2 0 1 0 1 1 0 0 3 0 0 0 0 0 0 0
 Node 63:   0 2 0 0 2 0 0 0 1 1 0 0 3 0 0 0 0 3 0 0
 Node 64:   3 0 1 0 1 0 0 0 1 1 0 3 0 0 0 0 0 0 0 0
 Node 65:   3 0 1 0 3 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 66:   2 0 1 0 3 0 2 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 67:   1 0 1 0 3 0 0 0 1 1 0 0 0 0 0 0 0 2 0 0
 Node 68:   0 0 1 0 3 0 3 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 69:   0 0 1 0 3 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0
 Node 70:   0 1 1 0 3 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 71:   0 2 1 0 3 0 0 0 1 1 0 0 0 0 0 0 0 3 0 0
 Node 72:   3 0 1 1 1 1 0 0 1 1 0 3 0 0 0 0 0 0 0 0
 Node 73:   3 0 2 1 0 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 74:   2 0 2 1 0 1 2 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 75:   1 0 2 0 0 1 0 0 1 1 0 0 0 0 0 0 0 2 0 0
 Node 76:   0 0 2 1 0 1 3 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 77:   0 0 2 0 0 1 0 0 1 1 0 0 0 0 0 0 0 1 0 0
 Node 78:   0 1 2 1 0 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 79:   0 2 2 0 0 1 0 0 1 1 0 0 0 0 0 0 0 3 0 0
 Node 80:   3 0 2 1 1 1 0 0 1 1 0 3 0 0 0 1 0 0 0 0
 Node 81:   3 0 3 1 0 1 1 0 1 1 0 0 0 0 0 1 0 0 0 0
 Node 82:   2 0 3 1 0 1 2 0 1 1 0 0 0 0 0 1 0 0 0 0
 Node 83:   1 0 3 0 0 1 0 0 1 1 0 0 0 0 0 1 0 2 0 0
 Node 84:   0 0 3 1 0 1 3 0 1 1 0 0 0 0 0 1 0 0 0 0
 Node 85:   0 0 3 0 0 1 0 0 1 1 0 0 0 0 0 1 0 1 0 0
 Node 86:   0 1 3 1 0 1 1 0 1 1 0 0 0 0 0 1 0 0 0 0
 Node 87:   0 2 3 0 0 1 0 0 1 1 0 0 0 0 0 1 0 3 0 0
 Node 88:   3 0 2 1 0 0 0 0 1 1 0 3 0 0 0 2 0 0 0 0
 Node 89:   3 0 3 1 0 0 1 0 1 1 0 0 0 0 0 1 0 0 0 0
 Node 90:   2 0 3 1 0 0 2 0 1 1 0 0 0 0 0 1 0 0 0 0
 Node 91:   1 0 4 0 0 0 0 0 1 1 0 0 0 0 0 0 0 2 0 0
 Node 92:   0 0 3 1 0 0 3 0 1 1 0 0 0 0 0 1 0 0 0 0
 Node 93:   0 0 4 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0
 Node 94:   0 1 3 1 0 0 1 0 1 1 0 0 0 0 0 1 0 0 0 0
 Node 95:   0 2 4 0 0 0 0 0 1 1 0 0 0 0 0 0 0 3 0 0
 Node 96:   3 0 1 2 2 1 0 0 0 0 0 3 0 0 0 1 0 1 1 1
 Node 97:   3 0 1 1 3 1 1 0 1 1 0 0 0 0 0 1 0 0 0 0
 Node 98:   2 0 1 1 3 1 2 0 1 1 0 0 0 0 0 1 0 0 0 0
 Node 99:   1 0 0 0 4 1 1 0 1 1 0 0 0 0 0 2 0 2 0 0
 Node 100:   0 0 1 1 3 1 3 0 1 1 0 0 0 0 0 1 0 1 0 0
 Node 101:   0 0 0 0 4 1 0 0 1 1 0 0 0 0 0 2 0 1 0 0
 Node 102:   0 1 1 1 3 1 1 0 1 1 0 0 0 0 0 1 0 0 0 0
 Node 103:   0 2 0 0 4 1 0 0 1 1 1 0 0 0 0 2 0 3 0 0
 Node 104:   3 0 0 2 0 0 0 0 1 1 0 3 0 0 0 0 0 0 0 0
 Node 105:   3 0 0 2 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 106:   2 0 0 2 0 0 2 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 107:   1 0 0 3 0 0 0 0 1 1 0 0 0 0 0 0 0 2 0 0
 Node 108:   0 0 0 2 0 0 3 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 109:   0 0 0 3 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0
 Node 110:   0 1 0 2 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 111:   0 2 0 3 0 0 0 0 1 1 0 0 0 0 0 0 0 3 0 0
 Node 112:   3 0 0 1 2 1 0 0 1 1 0 3 0 0 0 0 0 0 0 0
 Node 113:   3 0 0 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 114:   2 0 0 1 1 1 2 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 115:   1 0 0 2 0 1 0 0 1 1 0 0 0 0 0 0 0 2 0 0
 Node 116:   0 0 0 1 1 1 3 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 117:   0 0 0 2 0 1 0 0 1 1 0 0 0 0 0 0 0 1 0 0
 Node 118:   0 1 0 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 119:   0 2 0 2 0 1 0 0 1 1 0 0 0 0 0 0 0 3 0 0
 Node 120:   3 0 0 1 1 0 0 0 1 1 0 3 0 0 0 0 0 0 0 0
 Node 121:   3 0 0 1 1 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 122:   2 0 0 1 1 0 2 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 123:   1 0 0 1 1 0 0 0 1 1 0 0 0 0 0 0 0 2 0 0
 Node 124:   0 0 0 1 1 0 3 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 125:   0 0 0 1 1 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0
 Node 126:   0 1 0 1 1 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 127:   0 2 0 1 1 0 0 0 1 1 0 0 0 0 0 0 0 3 0 0
 Node 128:   3 0 2 0 1 0 0 0 1 1 0 3 0 0 0 0 0 0 0 0
 Node 129:   3 0 2 0 2 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 130:   2 0 2 0 2 0 2 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 131:   1 0 2 0 2 0 0 0 1 1 0 0 0 0 0 0 0 2 0 0
 Node 132:   0 0 2 0 2 0 3 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 133:   0 0 2 0 2 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0
 Node 134:   0 1 2 0 2 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 135:   0 2 2 0 2 0 0 0 1 1 0 0 0 0 0 0 0 3 0 0
 Node 136:   3 0 3 1 1 2 0 0 1 1 0 3 0 0 0 0 0 0 0 0
 Node 137:   3 0 3 0 0 2 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 138:   2 0 3 0 0 2 2 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 139:   1 0 3 0 0 2 0 0 1 1 0 0 0 0 0 0 0 2 0 0
 Node 140:   0 0 3 0 0 2 3 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 141:   0 0 3 0 0 2 0 0 1 1 0 0 0 0 0 0 0 1 0 0
 Node 142:   0 1 3 0 0 2 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 143:   0 2 3 0 0 2 0 0 1 1 0 0 0 0 0 0 0 3 0 0
 Node 144:   3 0 1 1 3 2 0 0 0 0 0 3 0 0 0 1 0 1 1 1
 Node 145:   3 0 0 0 3 2 1 0 1 1 0 0 0 0 0 1 0 0 0 0
 Node 146:   2 0 0 0 3 2 2 0 1 1 0 0 0 0 0 1 0 0 0 0
 Node 147:   1 0 0 0 4 2 1 0 1 1 0 0 0 0 0 1 0 2 0 0
 Node 148:   0 0 0 0 3 2 3 0 1 1 0 0 0 0 0 1 0 1 0 0
 Node 149:   0 0 0 0 4 2 0 0 1 1 0 0 0 0 0 1 0 1 0 0
 Node 150:   0 1 0 0 3 2 1 0 1 1 0 0 0 0 0 1 0 0 0 0
 Node 151:   0 2 0 0 4 2 0 0 1 1 1 0 0 0 0 1 0 3 0 0
 Node 152:   3 0 1 3 0 0 0 0 1 1 0 3 0 0 0 0 0 0 0 0
 Node 153:   3 0 0 3 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 154:   2 0 0 3 0 0 2 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 155:   1 0 0 4 0 0 0 0 1 1 0 0 0 0 0 0 0 2 0 0
 Node 156:   0 0 0 3 0 0 3 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 157:   0 0 0 4 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0
 Node 158:   0 1 0 3 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 159:   0 2 0 4 0 0 0 0 1 1 0 0 0 0 0 0 0 3 0 0
 Node 160:   3 0 1 2 1 1 0 0 1 1 0 3 0 0 0 0 0 0 0 0
 Node 161:   3 0 0 2 2 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 162:   2 0 0 2 2 1 2 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 163:   1 0 0 3 3 0 0 0 1 1 0 0 0 0 0 0 0 2 0 0
 Node 164:   0 0 0 2 2 1 3 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 165:   0 0 0 3 3 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0
 Node 166:   0 1 0 2 2 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 167:   0 2 0 3 3 0 0 0 1 1 0 0 0 0 0 0 0 3 0 0
 Node 168:   3 0 0 1 2 0 0 0 1 1 0 3 0 0 0 0 0 0 0 0
 Node 169:   3 0 0 1 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 170:   2 0 0 1 0 0 2 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 171:   1 0 0 2 0 1 0 0 1 1 0 0 0 0 0 0 0 2 0 0
 Node 172:   0 0 0 1 0 0 3 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 173:   0 0 0 2 0 1 0 0 1 1 0 0 0 0 0 0 0 1 0 0
 Node 174:   0 1 0 1 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 175:   0 2 0 2 0 1 0 0 1 1 0 0 0 0 0 0 0 3 0 0
 Node 176:   3 0 0 1 2 2 0 0 1 1 0 3 0 0 0 0 0 0 0 0
 Node 177:   3 0 0 0 2 2 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 178:   2 0 0 0 2 2 2 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 179:   1 0 0 1 0 2 0 0 1 1 0 0 0 0 0 0 0 2 0 0
 Node 180:   0 0 0 0 2 2 3 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 181:   0 0 0 1 0 2 0 0 1 1 0 0 0 0 0 0 0 1 0 0
 Node 182:   0 1 0 0 2 2 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 183:   0 2 0 1 0 2 0 0 1 1 0 0 0 0 0 0 0 3 0 0
 Node 184:   3 0 0 0 0 0 0 0 1 1 0 3 1 0 0 0 0 0 0 0
 Node 185:   3 0 0 0 0 0 1 0 1 1 0 0 1 0 0 0 0 0 0 0
 Node 186:   2 0 0 0 0 0 2 0 1 1 0 0 1 0 0 0 0 0 0 0
 Node 187:   1 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 2 0 0
 Node 188:   0 0 0 0 0 0 3 0 1 1 0 0 1 0 0 0 0 0 0 0
 Node 189:   0 0 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 1 0 0
 Node 190:   0 1 0 0 0 0 1 0 1 1 0 0 1 0 0 0 0 0 0 0
 Node 191:   0 2 0 0 0 0 0 0 1 1 0 0 1 0 0 0 0 3 0 0
 Node 192:   3 0 2 0 1 0 0 0 1 1 0 3 0 2 0 0 0 0 0 0
 Node 193:   3 0 1 0 1 0 1 0 1 1 0 0 0 2 0 0 0 0 0 0
 Node 194:   2 0 1 0 1 0 2 0 1 1 0 0 0 2 0 0 0 0 0 0
 Node 195:   1 0 0 0 1 0 0 0 1 1 0 0 0 2 0 0 0 2 0 0
 Node 196:   0 0 1 0 1 0 3 0 1 1 0 0 0 2 0 0 0 0 0 0
 Node 197:   0 0 0 0 1 0 0 0 1 1 0 0 0 2 0 0 0 1 0 0
 Node 198:   0 1 1 0 1 0 1 0 1 1 0 0 0 2 0 0 0 0 0 0
 Node 199:   0 2 0 0 1 0 0 0 1 1 0 0 0 2 0 0 0 3 0 0
 Node 200:   3 0 0 0 2 3 0 0 1 1 0 3 0 1 0 0 0 0 0 0
 Node 201:   3 0 0 0 0 3 1 0 1 1 0 0 0 1 0 0 0 0 0 0
 Node 202:   2 0 0 0 0 3 2 0 1 1 0 0 0 1 0 0 0 0 0 0
 Node 203:   1 0 0 0 0 3 0 0 1 1 0 0 0 1 0 0 0 2 0 0
 Node 204:   0 0 0 0 0 3 3 0 1 1 0 0 0 1 0 0 0 0 0 0
 Node 205:   0 0 0 0 0 3 0 0 1 1 0 0 0 1 0 0 0 1 0 0
 Node 206:   0 1 0 0 0 3 1 0 1 1 0 0 0 1 0 0 0 0 0 0
 Node 207:   0 2 0 0 0 3 0 0 1 1 0 0 0 1 0 0 0 3 0 0
 Node 208:   3 0 1 0 2 1 0 0 1 1 0 3 0 0 0 0 0 0 0 0
 Node 209:   3 0 1 0 3 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 210:   2 0 1 0 3 0 2 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 211:   1 0 1 0 3 0 0 0 1 1 0 0 0 0 0 0 0 2 0 0
 Node 212:   0 0 1 0 3 0 3 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 213:   0 0 1 0 3 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0
 Node 214:   0 1 1 0 3 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 215:   0 2 1 0 3 0 0 0 1 1 0 0 0 0 0 0 0 3 0 0
 Node 216:   3 0 2 0 0 1 0 0 1 1 0 3 0 0 0 0 0 0 0 0
 Node 217:   3 0 2 1 0 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 218:   2 0 2 1 0 1 2 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 219:   1 0 2 0 0 1 0 0 1 1 0 0 0 0 0 0 0 2 0 0
 Node 220:   0 0 2 1 0 1 3 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 221:   0 0 2 0 0 1 0 0 1 1 0 0 0 0 0 0 0 1 0 0
 Node 222:   0 1 2 1 0 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 223:   0 2 2 0 0 1 0 0 1 1 0 0 0 0 0 0 0 3 0 0
 Node 224:   3 0 3 1 1 1 0 0 1 1 0 3 0 0 0 0 0 0 0 0
 Node 225:   3 0 3 2 2 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 226:   2 0 3 2 2 1 2 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 227:   1 0 3 0 2 0 0 0 1 1 0 0 0 0 0 0 0 2 0 0
 Node 228:   0 0 3 2 2 1 3 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 229:   0 0 3 0 2 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0
 Node 230:   0 1 3 2 2 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 231:   0 2 3 0 2 0 0 0 1 1 0 0 0 0 0 0 0 3 0 0
 Node 232:   3 0 3 2 3 1 0 0 1 1 0 3 0 0 0 0 0 0 0 0
 Node 233:   3 0 3 3 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 234:   2 0 3 3 1 1 2 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 235:   1 0 4 0 0 2 0 0 1 1 0 0 0 0 0 0 0 2 0 0
 Node 236:   0 0 3 3 1 1 3 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 237:   0 0 4 0 0 2 0 0 1 1 0 0 0 0 0 0 0 1 0 0
 Node 238:   0 1 3 3 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 239:   0 2 4 0 0 2 0 0 1 1 0 0 0 0 0 0 0 3 0 0
 Node 240:   3 0 1 2 3 3 0 0 0 0 0 3 3 0 0 0 0 1 1 1
 Node 241:   3 0 1 3 3 3 1 0 1 1 0 0 1 0 0 0 0 0 0 0
 Node 242:   2 0 1 3 3 3 2 0 1 1 0 0 1 0 0 0 0 0 0 0
 Node 243:   1 0 0 0 4 3 1 0 1 1 0 0 0 0 0 0 0 2 0 0
 Node 244:   0 0 1 3 3 3 3 0 1 1 0 0 1 0 0 0 0 1 0 0
 Node 245:   0 0 0 0 4 3 0 0 1 1 0 0 0 0 0 0 0 1 0 0
 Node 246:   0 1 1 3 3 3 1 0 1 1 0 0 1 0 0 0 0 0 0 0
 Node 247:   0 2 0 0 4 3 0 0 1 1 1 0 0 0 0 0 0 3 0 0
 Node 248:   3 0 0 3 0 0 0 0 1 1 0 3 3 0 0 0 0 0 0 0
 Node 249:   3 0 0 3 0 0 1 0 1 1 0 0 1 0 0 0 0 0 0 0
 Node 250:   2 0 0 3 0 0 2 0 1 1 0 0 1 0 0 0 0 0 0 0
 Node 251:   1 0 0 3 0 0 0 0 1 1 0 0 0 0 0 0 0 2 0 0
 Node 252:   0 0 0 3 0 0 3 0 1 1 0 0 1 0 0 0 0 0 0 0
 Node 253:   0 0 0 3 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0
 Node 254:   0 1 0 3 0 0 1 0 1 1 0 0 1 0 0 0 0 0 0 0
 Node 255:   0 2 0 3 0 0 0 0 1 1 0 0 0 0 0 0 0 3 0 0
 Node 256:   3 0 2 0 0 0 0 0 1 1 0 3 0 1 0 0 0 0 0 0
 Node 257:   3 0 2 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 258:   2 0 2 0 0 0 2 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 259:   1 0 3 0 0 0 0 0 1 1 0 0 0 0 0 0 0 2 0 0
 Node 260:   0 0 2 0 0 0 3 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 261:   0 0 3 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0
 Node 262:   0 1 2 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 263:   0 2 3 0 0 0 0 0 1 1 0 0 0 0 0 0 0 3 0 0
 Node 264:   3 0 1 0 2 3 0 0 0 0 0 3 0 1 0 0 0 1 1 1
 Node 265:   3 0 0 0 2 3 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 266:   2 0 0 0 2 3 2 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 267:   1 0 0 0 3 4 1 0 1 1 0 0 0 0 0 0 0 2 0 0
 Node 268:   0 0 0 0 2 3 3 0 1 1 0 0 0 0 0 0 0 1 0 0
 Node 269:   0 0 0 0 3 4 0 0 1 1 0 0 0 0 0 0 0 1 0 0
 Node 270:   0 1 0 0 2 3 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 271:   0 2 0 0 3 4 0 0 1 1 1 0 0 0 0 0 0 3 0 0
 Node 272:   3 0 1 3 1 1 0 0 1 1 0 3 0 0 0 0 0 0 0 0
 Node 273:   3 0 0 3 2 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 274:   2 0 0 3 2 0 2 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 275:   1 0 0 4 2 0 0 0 1 1 0 0 0 0 0 0 0 2 0 0
 Node 276:   0 0 0 3 2 0 3 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 277:   0 0 0 4 2 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0
 Node 278:   0 1 0 3 2 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 279:   0 2 0 4 2 0 0 0 1 1 0 0 0 0 0 0 0 3 0 0
 Node 280:   3 0 1 2 0 1 0 0 1 1 0 3 0 0 0 0 0 0 0 0
 Node 281:   3 0 0 2 0 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 282:   2 0 0 2 0 1 2 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 283:   1 0 0 3 0 2 0 0 1 1 0 0 0 0 0 0 0 2 0 0
 Node 284:   0 0 0 2 0 1 3 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 285:   0 0 0 3 0 2 0 0 1 1 0 0 0 0 0 0 0 1 0 0
 Node 286:   0 1 0 2 0 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 287:   0 2 0 3 0 2 0 0 1 1 0 0 0 0 0 0 0 3 0 0
 Node 288:   3 0 0 1 1 1 0 0 1 1 0 3 0 0 0 0 0 0 0 0
 Node 289:   3 0 0 1 1 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0
