ID Allocation Policy is 0(low port first) / 1(Crossing Paths based method): 1
Address method is 0(destination_based) / 1(path_based): 1
 dst_based renewable label = 2
 path_based renewable label = 2


 (east, west, south, north, front, back, out, in, from host0,... east(vch2), south(vch2), west(vch2), north(vch2), front, back, out, in, from host(vch2)0,.. to host(vch2)0,..
 Node 23:   0 0 2 0 0 1 0 0 1 1 0 0 0 0 0 0 0 1 0 0
 Node 24:   2 0 0 2 1 1 0 0 0 0 0 1 0 0 0 0 0 1 1 1
 Node 25:   1 0 0 0 2 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 26:   0 0 0 0 2 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 27:   0 0 0 0 2 1 0 0 1 1 1 0 0 0 0 0 0 1 0 0
 Node 28:   2 0 0 1 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0
 Node 29:   1 0 0 1 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 30:   0 0 0 1 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 31:   0 0 0 1 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0
 Node 32:   2 0 1 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0
 Node 33:   1 0 1 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 34:   0 0 1 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 35:   0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0
 Node 36:   2 0 2 0 1 2 0 0 0 0 0 1 0 0 0 0 0 1 1 1
 Node 37:   1 0 0 0 1 2 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 38:   0 0 0 0 1 2 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 39:   0 0 0 0 1 2 0 0 1 1 1 0 0 0 0 0 0 1 0 0
 Node 40:   2 0 0 2 1 1 0 0 1 1 0 1 0 0 0 0 0 0 0 0
 Node 41:   1 0 0 2 1 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 42:   0 0 0 2 1 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 43:   0 0 0 2 1 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0
 Node 44:   2 0 0 1 0 1 0 0 1 1 0 1 0 0 0 0 0 0 0 0
 Node 45:   1 0 0 1 0 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 46:   0 0 0 1 0 1 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 47:   0 0 0 1 0 1 0 0 1 1 0 0 0 0 0 0 0 1 0 0
 Node 48:   2 0 0 0 0 0 0 0 1 1 0 1 0 1 1 0 0 0 0 0
 Node 49:   1 0 0 0 0 0 1 0 1 1 0 0 0 1 0 0 0 0 0 0
 Node 50:   0 0 0 0 0 0 1 0 1 1 0 0 0 1 0 0 0 0 0 0
 Node 51:   0 0 0 0 0 0 0 0 1 1 0 0 0 1 0 0 0 1 0 0
 Node 52:   2 0 1 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0
 Node 53:   1 0 1 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 54:   0 0 1 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 55:   0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 1 0 0
 Node 56:   2 0 2 0 0 0 0 0 1 1 0 1 0 0 0 0 0 0 0 0
 Node 57:   1 0 2 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0
 Node 58:   0 0 2 0 0 0 1 0 1 1 0 0 0 0 0 0 0 0 0 0
